,Seqname,EipSP: Electron-ion interaction pseudopotential signal peak,EipAP: Electron-ion interaction pseudopotential average power,EiSNR: Electron-ion interaction pseudopotential signal/noise ratio,EiPS0: Electron-ion interaction pseudopotential spectrum 0,EiPS1: Electron-ion interaction pseudopotential spectrum 0.25,EiPS2: Electron-ion interaction pseudopotential spectrum 0.5,EiPS3: Electron-ion interaction pseudopotential spectrum 0.75,EiPS4: Electron-ion interaction pseudopotential spectrum 1
1569,ENST00000657060.1,0.28672,7.721037,0.037135,0.614913,0.731411,0.83271,1.219842,1.688843
1570,ENST00000671218.1,1.570152,20.49816,0.0766,1.48559,1.669303,1.898352,2.230834,7.802991
1571,ENST00000669307.1,0.562469,10.11605,0.055602,0.729272,0.828176,1.029536,1.302292,1.924515
1572,ENST00000667011.1,0.88684,12.480188,0.07106,0.856781,0.96875,1.15285,1.397381,2.456517
1573,ENST00000665189.1,1.234439,10.429676,0.118358,0.769927,0.889105,0.969752,1.232487,1.840733
1574,ENST00000660455.1,1.659255,19.503207,0.085076,1.058064,1.199526,1.394488,1.652846,3.002415
1575,ENST00000660213.1,3.060801,19.111684,0.160153,1.127241,1.284575,1.45495,1.743278,3.898129
1576,ENST00000661987.1,0.76914,22.138226,0.034743,1.316022,1.506066,1.735408,2.147238,7.143739
1577,ENST00000661403.1,1.69819,19.250596,0.088215,1.165497,1.274587,1.469889,1.92925,2.877891
1578,ENST00000659192.1,1.14775,7.348882,0.15618,0.52578,0.563329,0.667326,0.7753,1.948568
1579,ENST00000665243.1,1.165995,11.324791,0.102959,0.698553,0.818555,0.951498,1.083506,1.665934
1580,ENST00000660287.1,0.684887,12.728619,0.053807,0.773762,0.838571,0.961025,1.171304,2.075857
1581,ENST00000670446.1,0.784154,14.998354,0.052283,0.831531,0.958816,1.083918,1.464852,1.874236
1582,ENST00000663516.1,0.962868,15.915977,0.060497,1.006833,1.097638,1.288814,1.775061,3.106368
1583,ENST00000602901.6,0.267459,6.114295,0.043743,0.463297,0.507036,0.643812,0.728497,1.394272
1584,ENST00000670108.1,0.144043,6.340206,0.022719,0.44615,0.477107,0.567577,0.935155,1.240876
1585,ENST00000666704.1,2.620617,28.990599,0.090395,1.734174,1.982257,2.378662,2.900109,5.945288
1586,ENST00000666517.1,4.984644,54.193602,0.091978,3.296771,3.754559,4.402152,5.267245,14.053095
1587,ENST00000671666.1,0.51598,20.128689,0.025634,1.047583,1.210499,1.348126,1.675432,2.679716
1588,ENST00000654245.1,0.928382,18.906132,0.049105,1.188213,1.316146,1.43119,1.727306,4.429081
1589,ENST00000654560.1,0.441831,24.048099,0.018373,1.576685,1.905067,2.253377,2.976355,7.492811
1590,ENST00000663776.1,0.778582,18.273287,0.042608,1.316133,1.480082,1.670181,1.971586,3.917068
1591,ENST00000667869.1,0.264817,18.68233,0.014175,1.329416,1.446677,1.673758,2.168591,3.367086
1592,ENST00000668571.1,0.352948,10.123901,0.034863,0.631391,0.681333,0.729976,0.96029,1.755106
1593,ENST00000667777.1,0.625728,18.971838,0.032982,1.085553,1.182941,1.374058,1.632484,3.058593
1594,ENST00000661418.1,0.763981,8.215018,0.092998,0.570977,0.668622,0.786301,1.119059,1.485141
1595,ENST00000654176.1,0.906296,8.664075,0.104604,0.659034,0.690009,0.905426,1.110554,1.426951
1596,ENST00000602620.2,0.864598,11.740158,0.073644,0.715987,0.797796,0.864598,1.022381,1.948709
1597,ENST00000670888.1,0.3315,17.219065,0.019252,1.210385,1.351619,1.663644,2.047702,3.41282
1598,ENST00000669537.1,0.839816,17.562123,0.04782,1.077457,1.192406,1.483918,1.965058,5.257433
1599,ENST00000662969.1,0.268982,11.927233,0.022552,0.814099,0.944467,1.043385,1.193441,2.163466
1600,ENST00000666636.1,0.388797,12.747344,0.0305,0.813866,0.969135,1.0706,1.291753,2.031858
1601,ENST00000670003.1,0.348104,27.066527,0.012861,1.565495,1.78559,2.123036,2.529817,5.975054
1602,ENST00000654997.1,0.396944,19.003149,0.020888,1.125214,1.253317,1.447676,1.663976,3.055441
1603,ENST00000657408.1,0.407243,22.447517,0.018142,1.206655,1.356831,1.518708,2.130575,4.639977
1604,ENST00000668830.1,0.997685,11.54016,0.086453,0.696955,0.759913,0.825908,0.997685,1.803698
1605,ENST00000665555.1,0.284562,18.749517,0.015177,1.014254,1.11756,1.277446,1.793673,3.08306
1606,ENST00000658514.1,0.803209,9.199527,0.08731,0.621413,0.67277,0.884234,1.139275,1.87612
1607,ENST00000666860.1,0.691448,9.863257,0.070103,0.691448,0.767937,0.904555,1.074466,1.636492
1608,ENST00000655848.1,0.488768,13.969097,0.034989,0.906631,1.145324,1.333724,1.728968,3.553459
1609,ENST00000653669.1,0.541785,22.193165,0.024412,1.236625,1.392146,1.58285,2.016574,7.910135
1610,ENST00000656817.1,0.392247,15.900604,0.024669,0.995619,1.107811,1.274582,1.468039,3.871847
1611,ENST00000655790.1,1.135819,13.044777,0.087071,0.8801,0.947504,1.061902,1.296112,2.427582
1612,ENST00000660794.1,4.596657,88.760673,0.051787,5.532334,6.148582,7.254098,8.954943,26.104279
1613,ENST00000664319.1,0.772091,21.387152,0.036101,1.217545,1.399799,1.560961,1.861131,2.830212
1614,ENST00000656031.1,0.323747,21.206778,0.015266,1.256455,1.449631,1.666072,1.967356,4.087037
1615,ENST00000663968.1,0.573479,20.875687,0.027471,1.302243,1.534298,1.660773,1.988956,4.267494
1616,ENST00000658724.1,0.869072,15.441779,0.056281,1.081613,1.185886,1.401833,1.817097,3.472108
1617,ENST00000670045.1,0.636326,22.444978,0.02835,1.232811,1.374337,1.631557,2.019537,3.935965
1618,ENST00000658708.1,0.294662,21.435879,0.013746,1.320054,1.456239,1.617499,1.951992,5.214387
1619,ENST00000658075.1,0.345489,10.637982,0.032477,0.801828,0.86616,1.018379,1.159093,1.694068
1620,ENST00000670290.1,0.760922,10.005427,0.076051,0.646278,0.697173,0.760435,0.910564,1.630215
1621,ENST00000669276.1,0.808848,15.620548,0.051781,1.03977,1.20421,1.328212,1.639365,4.109783
1622,ENST00000658389.1,1.454288,11.437471,0.127151,0.833119,0.953061,1.131027,1.490223,2.479804
1623,ENST00000663412.1,0.36974,15.357827,0.024075,0.998198,1.108359,1.199971,1.441073,3.11315
1624,ENST00000663661.1,1.205518,27.360017,0.044061,1.725434,2.021888,2.291264,2.695183,5.274887
1625,ENST00000413645.2,0.825643,9.673834,0.085348,0.573374,0.617,0.771694,0.853549,1.135039
1626,ENST00000668889.1,0.53097,7.583824,0.070013,0.530148,0.562974,0.620016,0.697414,0.9435
1627,ENST00000653129.1,1.068994,31.248464,0.034209,2.142903,2.432824,2.809499,3.365441,11.135791
1628,ENST00000666465.1,0.536293,11.160933,0.048051,0.714445,0.805779,0.986116,1.292188,1.703059
1629,ENST00000664579.1,1.176984,22.421592,0.052493,1.67174,1.913931,2.259898,2.796654,6.660053
1630,ENST00000667485.1,0.513038,30.156953,0.017012,1.915591,2.202393,2.55018,3.218857,7.531792
1631,ENST00000654360.1,1.354093,33.505329,0.040414,2.007616,2.265991,2.622426,3.392917,6.205924
1632,ENST00000653624.1,0.74108,17.229577,0.043012,1.247994,1.378181,1.576212,1.853033,4.213119
1633,ENST00000667533.1,1.638364,66.344648,0.024695,3.838436,4.301559,5.061193,6.32173,15.504346
1634,ENST00000653809.1,3.950494,66.332389,0.059556,3.77441,4.341305,5.241373,6.693053,14.849643
1635,ENST00000671280.1,0.514373,8.025762,0.06409,0.560514,0.66596,0.756062,0.800494,1.959462
1636,ENST00000670538.1,3.18244,51.066182,0.06232,3.246362,3.605576,4.101726,4.994029,25.808719
1637,ENST00000659209.1,1.100186,10.111666,0.108804,0.631024,0.712591,0.867479,1.014006,1.669131
1638,ENST00000666305.1,0.869052,44.716316,0.019435,2.354179,2.678316,3.083432,3.967932,8.011713
1639,ENST00000653518.1,1.344872,12.853009,0.104635,0.916379,0.99636,1.229264,1.47248,2.699009
1640,ENST00000657239.1,1.915077,12.17834,0.157253,0.774405,0.916843,1.052948,1.40609,2.580478
1641,ENST00000669034.1,1.988925,40.06436,0.049643,2.573364,2.920853,3.485196,4.549458,10.665659
1642,ENST00000610688.2,9.143799,22.48126,0.40673,1.793396,2.045729,2.610892,3.441572,21.816963
1643,ENST00000334566.9,1.78579,6.581205,0.271347,0.568861,0.663722,0.785704,0.858527,2.682629
1644,ENST00000603530.5,1.615793,8.728325,0.185121,0.860346,0.936647,1.056791,1.508387,2.144573
1645,ENST00000605505.1,1.077868,9.134514,0.118,0.859176,0.950988,1.084723,1.390569,3.238666
1646,ENST00000460077.1,0.428155,4.544778,0.094208,0.391319,0.432786,0.5399,0.665387,1.044495
1647,ENST00000657777.1,1.008522,9.420283,0.107059,0.878149,1.008522,1.1894,1.393405,1.859808
1648,ENST00000666755.1,1.025957,12.234097,0.08386,1.069233,1.21341,1.286487,1.705966,2.777313
1649,ENST00000425630.2,10.153137,41.772558,0.243058,3.24463,3.637068,4.308573,5.462193,20.766659
1650,ENST00000583117.1,2.40225,8.980222,0.267505,0.868143,0.96565,1.065628,1.398362,2.687586
1651,ENST00000652683.1,0.590174,8.393963,0.070309,0.673776,0.806783,0.970361,1.091541,2.361866
1652,ENST00000647993.1,5.872601,34.118057,0.172126,2.744724,3.036584,3.737916,4.479113,9.726059
1653,ENST00000655745.1,1.940543,17.758769,0.109272,1.391506,1.621666,1.847557,2.30976,5.317002
1654,ENST00000666348.1,1.473809,23.363363,0.063082,2.01378,2.207308,2.671269,3.444306,8.992477
1655,ENST00000355358.1,4.432631,30.942679,0.143253,2.886739,3.16665,3.723034,4.582834,23.309043
1656,ENST00000420815.5,1.387449,8.607336,0.161194,0.885617,0.961418,1.158223,1.599965,2.776141
1657,ENST00000438755.1,0.936611,8.951009,0.104637,0.908575,1.083388,1.153665,1.518418,2.168395
1658,ENST00000458727.1,1.162152,11.731395,0.099063,0.912997,1.045934,1.160543,1.517323,2.395616
1659,ENST00000632790.1,0.169185,6.413502,0.026379,0.57562,0.641197,0.815963,1.397156,2.63522
1660,ENST00000631858.1,1.190964,26.193428,0.045468,1.964716,2.240972,2.7137,3.703967,13.337278
1661,ENST00000631764.1,0.281896,11.162992,0.025253,0.740075,0.804788,1.008781,1.275601,3.126147
1662,ENST00000633344.1,1.331853,11.914335,0.111786,0.87248,0.9993,1.217039,1.694,2.712674
1663,ENST00000631412.1,0.700532,7.010654,0.099924,0.415917,0.519065,0.685874,0.837646,1.36462
1664,ENST00000631988.1,0.751986,9.690073,0.077604,0.739999,0.837539,0.978143,1.298597,2.673575
1665,ENST00000631797.1,0.722505,9.226706,0.078306,0.626245,0.682467,0.858844,1.14608,1.894273
1666,ENST00000633199.1,0.478193,8.523702,0.056102,0.733461,0.872772,1.20055,1.368077,2.491637
1667,ENST00000632086.1,1.536661,13.411444,0.114578,1.063244,1.196087,1.313841,1.543251,3.538978
1668,ENST00000632351.1,0.406686,8.523332,0.047714,0.60381,0.675849,0.759072,0.920864,1.315898
1669,ENST00000631832.1,0.455316,8.885587,0.051242,0.751365,0.826328,0.921157,1.244732,1.855846
1670,ENST00000634025.1,0.436222,8.191981,0.05325,0.598169,0.718324,0.775245,0.979482,1.844781
1671,ENST00000631772.1,0.70203,8.06309,0.087067,0.627785,0.705359,0.847933,0.963506,1.802158
1672,ENST00000633151.1,0.222098,7.797452,0.028483,0.529174,0.59527,0.716379,0.902838,1.242577
1673,ENST00000631644.1,0.537372,6.871374,0.078205,0.44349,0.492533,0.546776,0.771122,2.014466
1674,ENST00000632624.2,2.354977,29.550564,0.079693,2.182488,2.390339,2.809218,3.722415,6.48056
1675,ENST00000633295.1,0.427623,7.540784,0.056708,0.467711,0.51034,0.546047,0.656462,1.206825
1676,ENST00000632203.1,0.272987,4.615492,0.059146,0.345787,0.368775,0.407263,0.478771,0.941829
1677,ENST00000633671.1,1.25813,12.137993,0.103652,0.92937,1.028382,1.162789,1.397948,2.309558
1678,ENST00000660559.1,0.873959,16.997466,0.051417,1.390839,1.532319,1.923683,2.462821,4.542896
1679,ENST00000666656.1,1.576536,13.666346,0.115359,1.101008,1.316834,1.507229,1.725509,3.707729
1680,ENST00000528390.1,1.391904,37.644658,0.036975,3.129589,3.359528,3.924747,4.693009,9.742543
1681,ENST00000664257.1,1.08322,13.97779,0.077496,1.170073,1.239683,1.439512,1.773892,3.638444
1682,ENST00000620864.1,9.927224,121.028668,0.082024,8.202516,9.167124,10.6158,13.029088,70.294467
1683,ENST00000414816.1,3.639844,42.946391,0.084753,3.222604,3.637044,4.234641,5.465145,12.909786
1684,ENST00000664715.1,0.676271,11.31202,0.059783,0.928077,1.109874,1.269451,1.508019,2.936107
1685,ENST00000374983.3,7.597058,66.871784,0.113606,5.816212,6.303019,7.1534,8.964508,25.299234
1686,ENST00000577806.1,0.684734,13.939525,0.049122,0.961972,1.092194,1.302769,1.682642,2.725698
1687,ENST00000581192.1,0.398451,5.779336,0.068944,0.550565,0.61274,0.725531,0.84683,1.24868
1688,ENST00000654728.1,3.226154,72.921662,0.044241,4.753842,5.479125,6.3335,7.720214,32.069783
1689,ENST00000602672.2,1.609353,19.677846,0.081785,1.17863,1.343959,1.587554,1.993611,3.213593
1690,ENST00000634594.1,3.699873,52.815677,0.070053,3.679771,4.086011,4.87814,5.951101,20.115739
1691,ENST00000424528.2,9.178431,38.994781,0.235376,2.718235,3.116274,3.514485,4.313529,21.712504
1692,ENST00000602852.1,2.910137,14.260738,0.204066,1.245556,1.387458,1.634645,2.183495,3.512241
1693,ENST00000667128.1,4.373207,67.676688,0.064619,4.298046,4.954547,5.782116,7.312903,18.521554
1694,ENST00000439004.1,3.680824,65.993402,0.055776,4.069546,4.566335,5.354709,6.467935,16.882624
1695,ENST00000659256.1,2.658596,23.23991,0.114398,1.388219,1.593758,1.750347,2.202689,6.789228
1696,ENST00000656904.1,3.090207,22.368283,0.138151,1.251693,1.40497,1.587028,2.12129,4.567423
1697,ENST00000411989.5,3.591708,26.677764,0.134633,1.857298,2.12903,2.461579,3.13999,6.771907
1698,ENST00000429621.1,1.117839,12.234698,0.091366,0.918551,1.003984,1.155415,1.400384,3.389409
1699,ENST00000663481.1,1.406423,22.40251,0.06278,1.669656,1.83835,2.095668,2.711443,4.958211
1700,ENST00000380990.5,10.746325,60.682968,0.17709,4.987237,5.696268,6.586621,8.263342,25.609173
1701,ENST00000609786.5,2.36085,17.616068,0.134017,1.502543,1.709266,1.958791,2.485491,5.544249
1702,ENST00000610069.1,2.013193,15.762099,0.127724,1.321514,1.508163,1.669645,2.013193,5.96834
1703,ENST00000660125.1,7.758003,48.884302,0.158701,4.104411,4.780255,5.350729,7.045892,15.537447
1704,ENST00000669762.1,2.821912,22.613516,0.124789,1.963568,2.169467,2.469257,3.374077,7.95347
1705,ENST00000457079.2,1.37781,27.322779,0.050427,1.853499,2.148873,2.632177,3.18268,6.271868
1706,ENST00000654470.1,1.237954,14.36356,0.086187,0.952703,1.083241,1.183438,1.459497,3.444555
1707,ENST00000659409.1,1.250821,24.067294,0.051972,1.725523,1.937627,2.190178,2.643403,5.919357
1708,ENST00000670584.1,0.914187,18.931692,0.048289,1.501699,1.642299,1.870996,2.43895,3.840165
1709,ENST00000662113.1,0.874079,14.42261,0.060605,1.04667,1.241715,1.419679,1.798483,2.902461
1710,ENST00000662916.1,1.128544,25.20235,0.044779,1.899269,2.20773,2.549163,3.263931,6.449691
1711,ENST00000669905.1,1.377515,22.831872,0.060333,1.842453,2.060592,2.309362,2.952868,6.440531
1712,ENST00000507444.1,2.534836,36.121121,0.070176,2.542572,2.890689,3.235661,4.003801,8.568831
1713,ENST00000502644.1,0.91163,8.182766,0.111409,0.659822,0.746991,0.821752,1.089342,1.757141
1714,ENST00000445000.2,4.210333,40.142553,0.104885,3.297023,3.727266,4.066286,4.877816,48.706863
1715,ENST00000477984.1,1.212734,30.178216,0.040186,2.526599,2.797387,3.150871,4.076453,10.08866
1716,ENST00000373171.2,0.739797,7.990928,0.09258,0.654585,0.736903,0.842872,1.012186,1.597876
1717,ENST00000609107.1,4.521088,64.565045,0.070024,5.666597,6.338452,7.491179,9.332115,18.348731
1718,ENST00000630468.1,6.394614,35.134142,0.182006,2.720651,3.058047,3.586761,4.32894,9.275367
1719,ENST00000648769.1,1.93267,31.814622,0.060748,2.47154,2.760637,3.118753,3.911838,7.225002
1720,ENST00000380970.2,2.526694,52.522467,0.048107,3.356827,3.779965,4.344807,5.30065,21.7116
1721,ENST00000652440.1,1.259479,21.195609,0.059422,1.350491,1.536539,1.951679,2.389476,6.637461
1722,ENST00000650830.1,0.788624,18.934425,0.04165,1.241545,1.415448,1.640918,1.982862,6.714548
1723,ENST00000652104.1,1.74697,23.307707,0.074952,1.672736,1.824801,2.178728,2.560345,5.196191
1724,ENST00000652029.1,0.733409,11.252196,0.065179,0.801005,0.904717,1.0276,1.215778,2.151659
1725,ENST00000651858.1,2.754014,25.48864,0.108049,2.038132,2.38137,2.618753,3.218518,7.210726
1726,ENST00000651506.1,1.964411,19.737147,0.099529,1.516777,1.689609,1.941528,2.619989,7.458631
1727,ENST00000651951.1,0.894709,14.65324,0.061059,1.172407,1.222391,1.562774,2.046126,3.373782
1728,ENST00000660958.1,1.116101,18.069523,0.061767,1.51622,1.789999,1.980606,2.476823,4.625838
1729,ENST00000669638.1,1.889352,22.000687,0.085877,1.477127,1.747229,1.946146,2.411618,8.276459
1730,ENST00000670945.1,0.853687,18.219642,0.046855,1.407481,1.54348,1.834442,2.178705,4.105135
1731,ENST00000659794.1,1.945387,21.456237,0.090668,1.424811,1.568686,1.804772,2.136523,6.966854
1732,ENST00000656718.1,1.494275,18.670691,0.080033,1.292839,1.460516,1.726243,2.020628,4.576894
1733,ENST00000661502.1,0.813175,21.586345,0.037671,1.658864,1.88999,2.130401,2.794046,4.998815
1734,ENST00000659250.1,1.646832,24.715086,0.066633,1.681121,1.935825,2.225187,2.711861,7.353724
1735,ENST00000659481.1,0.965886,19.102804,0.050563,1.289265,1.385241,1.608558,1.852756,8.296121
1736,ENST00000668489.1,3.798245,33.280001,0.11413,2.293041,2.635361,2.971722,3.813453,9.146506
1737,ENST00000663312.1,1.954446,20.42061,0.095709,1.356403,1.593953,1.832284,2.171189,9.440819
1738,ENST00000665927.1,2.164925,22.729957,0.095245,1.562603,1.762718,2.090481,2.556003,8.110493
1739,ENST00000656885.1,2.414132,29.556181,0.081679,2.334731,2.665765,3.137828,3.732659,7.769485
1740,ENST00000663138.1,0.49694,28.773714,0.017271,1.871478,2.095134,2.366611,3.014491,19.772259
1741,ENST00000654050.1,1.023368,18.896265,0.054157,1.519415,1.692313,1.897329,2.450406,5.083989
1742,ENST00000660945.1,0.726667,27.301992,0.026616,1.879194,2.131049,2.463272,3.052589,11.524998
1743,ENST00000429134.5,1.325045,8.198794,0.161615,0.620953,0.694671,0.756716,1.000966,1.403754
1744,ENST00000435452.6,3.885407,32.133137,0.120916,1.902933,2.151745,2.527704,3.140399,7.220626
1745,ENST00000449642.5,2.804908,48.746474,0.057541,2.903886,3.241594,3.754573,4.665006,10.772597
1746,ENST00000453342.5,4.736853,48.55822,0.09755,3.107204,3.493373,4.314479,5.062521,16.918976
1747,ENST00000458437.2,4.487623,24.628935,0.182209,1.694003,1.823499,2.139609,2.754511,6.07114
1748,ENST00000651909.1,3.833163,48.280294,0.079394,2.82499,3.206358,3.72758,4.687512,9.846363
1749,ENST00000415715.1,0.326712,10.131328,0.032248,0.559077,0.628256,0.768551,0.958739,1.570051
1750,ENST00000424515.2,1.043441,21.745125,0.047985,1.322797,1.497832,1.73621,1.965802,3.798316
1751,ENST00000453278.1,0.410926,8.021021,0.051231,0.524921,0.560226,0.605919,0.71041,1.638137
1752,ENST00000415896.1,0.462491,7.217328,0.064081,0.341383,0.375209,0.441303,0.596322,0.69775
1753,ENST00000657243.1,2.210777,25.002281,0.088423,1.715837,1.93376,2.224955,2.619576,4.415664
1754,ENST00000659682.1,0.896403,9.803378,0.091438,0.712239,0.830938,0.920792,1.156859,2.222716
1755,ENST00000670073.1,1.204305,18.618392,0.064684,1.279056,1.434541,1.611027,1.913416,3.521197
1756,ENST00000660851.1,1.805922,15.364885,0.117536,0.946647,1.056159,1.19906,1.641363,2.588653
1757,ENST00000664377.1,1.152811,20.01465,0.057598,1.25625,1.604042,1.729876,2.210155,4.155487
1758,ENST00000660124.1,1.122026,13.068277,0.085859,0.793981,0.875771,0.970381,1.133232,1.751969
1759,ENST00000667446.1,0.80854,15.795156,0.051189,1.021163,1.138855,1.333036,1.538466,3.67049
1760,ENST00000657149.1,0.68232,16.05411,0.042501,0.949889,1.056161,1.314896,1.628599,4.180404
1761,ENST00000667489.1,1.304404,18.149453,0.07187,1.034712,1.116355,1.273747,1.505967,3.443423
1762,ENST00000661643.1,2.03263,27.829238,0.073039,1.709443,1.916655,2.173623,2.611824,4.896242
1763,ENST00000657167.1,2.550287,12.491082,0.204169,0.781506,0.888818,1.029177,1.203329,2.550287
1764,ENST00000667793.1,2.923382,35.206411,0.083035,2.199416,2.422593,2.868561,3.706365,5.943053
1765,ENST00000657213.1,3.769712,12.968016,0.290693,0.877631,1.009139,1.221604,1.452707,3.769712
1766,ENST00000657042.1,1.154441,8.657857,0.13334,0.641701,0.748161,0.877524,1.121758,1.681803
1767,ENST00000663263.1,1.311158,12.882227,0.10178,0.774134,0.856402,0.970998,1.111234,1.349245
1768,ENST00000655668.1,1.064334,18.796528,0.056624,1.091942,1.304896,1.51144,1.804014,3.25491
1769,ENST00000653619.1,1.382436,20.990943,0.065859,1.354798,1.496988,1.786492,2.152299,3.935018
1770,ENST00000488315.5,2.988359,41.258783,0.07243,3.645019,4.219828,4.730371,5.986407,14.818628
1771,ENST00000461019.5,3.297802,41.729133,0.079029,3.811658,4.198843,4.745294,6.073742,12.171327
1772,ENST00000464939.1,0.651965,6.282529,0.103774,0.524581,0.603255,0.662053,0.888369,1.063434
1773,ENST00000358748.1,9.934044,45.988028,0.216014,3.888424,4.646224,5.50232,6.919264,14.446772
1774,ENST00000369071.4,3.923995,31.206668,0.125742,2.674408,3.003787,3.394584,4.05431,7.876166
1775,ENST00000419766.5,1.962364,73.250669,0.02679,4.295488,4.806786,5.652607,6.910851,16.213275
1776,ENST00000439852.5,0.762909,10.671541,0.07149,0.656492,0.708889,0.762909,0.912546,2.539614
1777,ENST00000358772.8,0.40348,8.243132,0.048947,0.519368,0.623391,0.706258,0.773803,1.563942
1778,ENST00000431669.5,0.693449,5.313643,0.130503,0.413805,0.447295,0.478044,0.60182,0.966354
1779,ENST00000428922.5,0.384936,7.598658,0.050658,0.465962,0.503808,0.606834,0.91316,1.444705
1780,ENST00000436945.4,0.800043,21.076221,0.03796,1.377918,1.516277,1.748636,2.11498,3.285403
1781,ENST00000433794.5,0.92698,24.767427,0.037427,1.515937,1.690999,1.952193,2.428955,5.06781
1782,ENST00000577066.2,3.382194,62.079314,0.054482,5.673425,6.671044,7.613711,9.292078,21.128608
1783,ENST00000423033.1,0.876541,10.454797,0.083841,0.832845,0.903913,1.081488,1.361019,2.511635
1784,ENST00000409786.1,0.967815,29.961906,0.032302,2.570063,2.833886,3.314492,4.208072,9.996408
1785,ENST00000468186.5,3.438879,48.216623,0.071321,3.337029,3.730252,4.498003,5.377548,21.294827
1786,ENST00000661342.1,4.256411,33.760046,0.126078,2.371543,2.748053,3.154665,3.898517,10.177163
1787,ENST00000519043.5,1.753143,16.524459,0.106094,1.139274,1.289428,1.426297,1.753143,6.45887
1788,ENST00000664877.1,0.278659,14.411788,0.019336,0.856432,0.925821,1.106772,1.357403,2.013959
1789,ENST00000657509.1,0.327747,10.532221,0.031119,0.801451,0.839433,0.948735,1.108156,1.639157
1790,ENST00000521609.5,0.950616,11.491874,0.082721,0.918784,0.987898,1.144156,1.454506,2.04357
1791,ENST00000523354.1,0.395685,6.900155,0.057344,0.453882,0.524331,0.621621,0.683353,1.276985
1792,ENST00000654392.1,2.763797,45.838773,0.060294,3.028379,3.392886,3.980639,5.007375,14.459041
1793,ENST00000660363.1,2.41898,31.475157,0.076854,1.94278,2.3046,2.744951,3.420693,10.290617
1794,ENST00000661714.1,3.267357,36.841505,0.088687,2.544494,2.816234,3.241038,4.113371,8.209532
1795,ENST00000667458.1,2.384775,30.963788,0.077018,2.153642,2.512912,3.04524,3.648396,6.163216
1796,ENST00000524210.2,9.306978,59.375121,0.156749,4.219555,4.810041,5.582527,6.866115,25.184325
1797,ENST00000664273.1,1.713656,34.116137,0.05023,2.374322,2.649144,2.99433,3.704319,10.015841
1798,ENST00000521267.5,1.935046,12.349056,0.156696,0.954723,1.057702,1.255028,1.584278,2.490805
1799,ENST00000660127.1,2.239932,13.018309,0.17206,0.778977,0.847472,1.010119,1.223671,2.239932
1800,ENST00000522221.2,2.818727,16.833167,0.167451,1.250628,1.454395,1.795306,2.175611,5.998164
1801,ENST00000489616.1,0.77923,8.509639,0.09157,0.64696,0.698989,0.80248,1.08724,2.139055
1802,ENST00000469846.2,1.341337,9.404651,0.142625,0.883377,1.029124,1.276208,1.520729,1.803593
1803,ENST00000629776.1,1.864066,29.002344,0.064273,2.648666,2.92328,3.370022,4.212571,16.216877
1804,ENST00000400831.2,5.969829,37.17121,0.160604,2.922427,3.267261,3.749861,4.48872,10.009074
1805,ENST00000644320.2,4.950044,40.652482,0.121765,3.335165,3.750324,4.271224,5.497064,9.302408
1806,ENST00000505776.1,1.492966,13.617034,0.10964,1.016946,1.164752,1.271109,1.658469,3.42843
1807,ENST00000583687.1,0.67739,45.092767,0.015022,2.46342,2.854637,3.401038,4.100851,23.334751
1808,ENST00000377320.3,1.94211,26.712968,0.072703,1.90912,2.137586,2.550121,3.12086,8.984173
1809,ENST00000470754.1,0.279829,8.567702,0.032661,0.660986,0.711588,0.878823,1.298097,1.834431
1810,ENST00000456447.5,1.996385,22.73509,0.087811,1.499706,1.676139,1.931932,2.204426,4.495135
1811,ENST00000296270.1,0.985783,27.95924,0.035258,2.107701,2.402351,2.681338,3.457551,7.898506
1812,ENST00000496717.1,0.702143,10.274355,0.068339,0.633874,0.722262,0.860595,1.21907,2.090407
1813,ENST00000465364.1,0.098898,3.29659,0.03,0.229848,0.264308,0.303626,0.376903,0.471725
1814,ENST00000539813.1,2.442358,19.654209,0.124266,2.018629,2.294369,2.592348,3.1689,6.249101
1815,ENST00000575606.5,0.64869,5.078035,0.127744,0.370132,0.447195,0.4796,0.564035,0.822105
1816,ENST00000576606.5,1.077335,5.765805,0.186849,0.399841,0.447562,0.557759,0.71372,1.082222
1817,ENST00000317114.2,1.252479,28.648189,0.043719,2.251114,2.538909,2.998095,3.822186,7.548441
1818,ENST00000574411.5,0.624395,5.950394,0.104933,0.491274,0.532611,0.613045,0.653367,0.947662
1819,ENST00000573355.2,0.632912,7.337053,0.086262,0.557169,0.613733,0.726735,0.879025,1.060979
1820,ENST00000516881.1,0.146836,1.926126,0.076234,0.113734,0.117161,0.139198,0.15426,0.163999
1821,ENST00000480237.1,1.630106,23.726929,0.068703,1.630106,1.883617,2.266076,2.633259,7.444741
1822,ENST00000470091.1,0.174414,6.312864,0.027628,0.548909,0.577158,0.627523,0.89421,2.22788
1823,ENST00000489452.1,0.744491,7.911432,0.094103,0.622445,0.744491,0.909188,1.10916,5.128136
1824,ENST00000659479.1,0.672763,14.215836,0.047325,1.003055,1.187135,1.355104,1.757708,2.454774
1825,ENST00000619862.1,37.216451,75.6797,0.491763,4.736094,5.433534,6.238189,7.345437,37.216451
1826,ENST00000655820.1,1.253274,25.378605,0.049383,2.030639,2.366276,2.734923,3.504276,6.070858
1827,ENST00000661984.1,2.390593,39.225454,0.060945,3.04036,3.393842,3.833027,5.098961,11.450941
