,mirna,lncrna,Label,pair_index,mirna_id,lncrna_id
6791,gma-miR169e,lcl_Gmax_Glyma.06G247400.1,0,6791,6,-968
6792,ath-miR8182,lcl_Athaliana_AT3G55515.1,1,6792,1169,-1444
6793,ath-miR5997,lcl_Athaliana_AT4G29735.1,0,6793,183,-4199
6794,mtr-miR482-3p,lcl_Mtruncatula_Medtr4g130260.1,1,6794,792,-4200
6795,mtr-miR5261,lcl_Mtruncatula_Medtr7g078390.1,0,6795,778,-294
6796,gma-miR1523b,lcl_Gmax_Glyma.12G176700.2,1,6796,240,-4201
6797,gma-miR1520l,lcl_Gmax_Glyma.07G197400.1,0,6797,1025,-1268
6798,ath-miR319c,CNT2087008,1,6798,93,-369
6799,ath-miR5650,CNT2084989,0,6799,77,-4202
6800,mtr-miR162,lcl_Mtruncatula_Medtr8g466650.1,1,6800,1106,-4203
6801,mtr-miR7701-5p,lcl_Mtruncatula_Medtr7g090430.1,0,6801,1290,-33
6802,gma-miR4416c-5p,lcl_Gmax_Glyma.14G142000.1,1,6802,852,-5
6803,gma-miR482c-5p,lcl_Gmax_Glyma.20G169700.1,0,6803,296,-1759
6804,ath-miR859,NONATHT000945,1,6804,472,-4204
6805,ath-miR5595a,lcl_Athaliana_AT4G09880.1,0,6805,552,-4205
6806,mtr-miR2592ap,lcl_Mtruncatula_Medtr5g007705.1,1,6806,90,-513
6807,mtr-miR2644,lcl_Mtruncatula_Medtr6g066100.2,0,6807,1227,-376
6808,gma-miR4363,lcl_Gmax_Glyma.06G089900.1,1,6808,1200,-4206
6809,gma-miR9750-5p,lcl_Gmax_Glyma.15G240200.1,0,6809,898,-316
6810,ath-miR5020c,CNT2088426,1,6810,216,-4207
6811,ath-miR8121,CNT2086420,0,6811,99,-4208
6812,mtr-miR4414a-3p,lcl_Mtruncatula_Medtr0212s0030.1,1,6812,697,-4209
6813,mtr-miR396b-5p,lcl_Mtruncatula_Medtr5g084410.3,0,6813,262,-848
6814,gma-miR4995,lcl_Gmax_Glyma.20G243800.4,1,6814,175,-4210
6815,gma-miR1520p,lcl_Gmax_Glyma.05G080300.1,0,6815,639,-516
6816,ath-miR156f-3p,CNT2088926,1,6816,951,-4211
6817,ath-miR829-3p.2,NONATHT002258,0,6817,389,-4212
6818,mtr-miR5209,lcl_Mtruncatula_Medtr7g083135.1,1,6818,131,-4213
6819,mtr-miR5294a,lcl_Mtruncatula_Medtr0016s0040.1,0,6819,692,-10
6820,gma-miR10201,lcl_Gmax_Glyma.03G226500.1,1,6820,435,-4214
6821,gma-miR4362,lcl_Gmax_Glyma.11G172700.1,0,6821,451,-290
6822,ath-miR164a,CNT2087839,1,6822,106,-4215
6823,ath-miR5014a-3p,CNT2088150,0,6823,306,-4216
6824,mtr-miR5259,lcl_Mtruncatula_Medtr1g009140.1,1,6824,726,-4217
6825,mtr-miR2592d-5p,lcl_Mtruncatula_Medtr0016s0040.1,0,6825,1207,-10
6826,gma-miR1523b,lcl_Gmax_Glyma.13G371800.2,1,6826,240,-4218
6827,gma-miR5786,lcl_Gmax_Glyma.15G110100.1,0,6827,270,-1950
6828,ath-miR771,NONATHT000503,1,6828,123,-4219
6829,ath-miR831-5p,CNT2088037,0,6829,460,-1453
6830,mtr-miR169j,lcl_Mtruncatula_Medtr5g094190.1,1,6830,48,-4220
6831,mtr-miR5745b,lcl_Mtruncatula_Medtr8g087480.1,0,6831,1271,-45
6832,gma-miR5037d,lcl_Gmax_Glyma.17G093200.1,1,6832,85,-4221
6833,gma-miR394a-3p,lcl_Gmax_Glyma.19G112400.1,0,6833,393,-394
6834,ath-miR167d,lcl_Athaliana_AT2G33509.1,1,6834,238,-4222
6835,ath-miR5014b,CNT2086971,0,6835,387,-4223
6836,mtr-miR2602a,lcl_Mtruncatula_Medtr7g056543.1,1,6836,321,-4224
6837,mtr-miR319a-5p,lcl_Mtruncatula_Medtr2g031430.1,0,6837,629,-581
6838,gma-miR167e,lcl_Gmax_Glyma.15G070600.1,1,6838,1020,-3649
6839,gma-miR390a-3p,lcl_Gmax_Glyma.10G256500.1,0,6839,615,-839
6840,ath-miR773a,lcl_Athaliana_AT2G37120.1,1,6840,826,-4225
6841,ath-miR426,NONATHT003004,0,6841,977,-4226
6842,mtr-miR2661,lcl_Mtruncatula_Medtr8g466560.1,1,6842,864,-4227
6843,mtr-miR2601,lcl_Mtruncatula_Medtr7g090430.1,0,6843,499,-33
6844,gma-miR5034,lcl_Gmax_Glyma.02G266500.1,1,6844,580,-1791
6845,gma-miR1509a,lcl_Gmax_Glyma.03G084100.2,0,6845,751,-182
6846,ath-miR5653,lcl_Athaliana_AT5G29036.1,1,6846,250,-1703
6847,ath-miR5649a,CNT2086982,0,6847,417,-4228
6848,mtr-miR5233,lcl_Mtruncatula_Medtr4g077420.1,1,6848,452,-3490
6849,mtr-miR5242,lcl_Mtruncatula_Medtr0016s0040.1,0,6849,453,-10
6850,gma-miR5037d,lcl_Gmax_Glyma.03G107200.1,1,6850,85,-4229
6851,gma-miR4374a,lcl_Gmax_Glyma.14G074200.1,0,6851,341,-667
6852,ath-miR5638b,NONATHT003192,1,6852,498,-4230
6853,ath-miR2939,lcl_Athaliana_AT5G18850.1,0,6853,83,-4231
6854,mtr-miR168a,lcl_Mtruncatula_Medtr2g020675.1,1,6854,73,-4232
6855,mtr-miR2628,lcl_Mtruncatula_Medtr4g072130.1,0,6855,584,-671
6856,gma-miR399j,lcl_Gmax_Glyma.15G133000.1,1,6856,285,-2382
6857,gma-miR408a-5p,lcl_Gmax_Glyma.18G290700.3,0,6857,148,-29
6858,ath-miR773a,lcl_Athaliana_AT4G05070.1,1,6858,826,-4233
6859,ath-miR4221,lcl_Athaliana_AT5G57060.2,0,6859,1251,-4234
6860,mtr-miR169j,lcl_Mtruncatula_Medtr1g107025.1,1,6860,48,-4235
6861,mtr-miR408-3p,lcl_Mtruncatula_Medtr4g006610.1,0,6861,990,-262
6862,gma-miR167g,lcl_Gmax_Glyma.07G138000.1,1,6862,64,-2950
6863,gma-miR4341,lcl_Gmax_Glyma.16G199800.1,0,6863,1081,-765
6864,ath-miR472-3p,lcl_Athaliana_AT1G02710.1,1,6864,156,-4236
6865,ath-miR827,CNT2087309,0,6865,519,-4237
6866,mtr-miR169k,lcl_Mtruncatula_Medtr5g094190.1,1,6866,691,-4220
6867,mtr-miR169f,lcl_Mtruncatula_Medtr4g053180.2,0,6867,269,-16
6868,gma-miR5776,lcl_Gmax_Glyma.19G136600.3,1,6868,535,-4238
6869,gma-miR5780c,lcl_Gmax_Glyma.07G094000.1,0,6869,1293,-1170
6870,ath-miR5643a,CNT2086102,1,6870,222,-4239
6871,ath-miR400,CNT2085544,0,6871,330,-4240
6872,mtr-miR159b,lcl_Mtruncatula_Medtr4g057575.1,1,6872,200,-252
6873,mtr-miR5290,lcl_Mtruncatula_Medtr1g054150.1,0,6873,543,-22
6874,gma-miR4412-3p,lcl_Gmax_Glyma.09G280000.1,1,6874,783,-1718
6875,gma-miR10190,lcl_Gmax_Glyma.17G142500.4,0,6875,718,-24
6876,ath-miR8181,lcl_Athaliana_AT5G35334.1,1,6876,46,-4241
6877,ath-miR400,NONATHT000567,0,6877,330,-4242
6878,mtr-miR159b,lcl_Mtruncatula_Medtr0633s0010.1,1,6878,200,-2176
6879,mtr-miR5223,lcl_Mtruncatula_Medtr4g049300.2,0,6879,755,-129
6880,gma-miR394b-5p,lcl_Gmax_Glyma.06G043600.1,1,6880,236,-4243
6881,gma-miR4387a,lcl_Gmax_Glyma.17G191700.1,0,6881,506,-196
6882,ath-miR5665,CNT2087471,1,6882,587,-4244
6883,ath-miR171c-5p,CNT2088657,0,6883,1294,-1413
6884,mtr-miR5276,lcl_Mtruncatula_Medtr4g094678.1,1,6884,298,-4245
6885,mtr-miR169e-5p,lcl_Mtruncatula_Medtr2g031430.1,0,6885,895,-581
6886,gma-miR4414b,lcl_Gmax_Glyma.08G301900.1,1,6886,165,-2211
6887,gma-miR4416a,lcl_Gmax_Glyma.08G202400.1,0,6887,562,-804
6888,ath-miR171a-3p,CNT2085908,1,6888,188,-4246
6889,ath-miR5026,lcl_Athaliana_AT5G41612.1,0,6889,1142,-4247
6890,mtr-miR5226,lcl_Mtruncatula_Medtr7g072740.1,1,6890,1129,-4248
6891,mtr-miR5271a,lcl_Mtruncatula_Medtr5g074570.1,0,6891,845,-277
6892,gma-miR5043,lcl_Gmax_Glyma.02G189900.1,1,6892,39,-4249
6893,gma-miR394b-3p,lcl_Gmax_Glyma.02G310500.1,0,6893,65,-58
6894,ath-miR399b,NONATHT002557,1,6894,246,-3233
6895,ath-miR844-3p,CNT2088661,0,6895,850,-4250
6896,mtr-miR2119,lcl_Mtruncatula_Medtr1g026630.1,1,6896,988,-4251
6897,mtr-miR2656a,lcl_Mtruncatula_Medtr8g051620.3,0,6897,505,-80
6898,gma-miR10448,lcl_Gmax_Glyma.14G202800.1,1,6898,544,-4252
6899,gma-miR9760,lcl_Gmax_Glyma.15G240200.1,0,6899,703,-316
6900,ath-miR5661,CNT2088964,1,6900,771,-4253
6901,ath-miR5017-3p,CNT2087670,0,6901,377,-4254
6902,mtr-miR1510b-3p,lcl_Mtruncatula_Medtr6g061800.1,1,6902,1177,-4255
6903,mtr-miR5751,lcl_Mtruncatula_Medtr1g107440.2,0,6903,1230,-141
6904,gma-miR482e,lcl_Gmax_Glyma.12G185300.1,1,6904,313,-4256
6905,gma-miR169s-3p,lcl_Gmax_Glyma.U034900.1,0,6905,831,-212
6906,ath-miR399d,lcl_Athaliana_AT1G65342.1,1,6906,305,-4257
6907,ath-miR4239,NONATHT001931,0,6907,358,-4258
6908,mtr-miR172d-3p,lcl_Mtruncatula_Medtr7g044880.1,1,6908,611,-1205
6909,mtr-miR395k,lcl_Mtruncatula_Medtr5g081650.3,0,6909,326,-56
6910,gma-miR171c-3p,lcl_Gmax_Glyma.09G134300.1,1,6910,843,-1865
6911,gma-miR160a-5p,lcl_Gmax_Glyma.18G078100.1,0,6911,263,-2304
6912,ath-miR157c-3p,lcl_Athaliana_AT4G28397.2,1,6912,227,-4259
6913,ath-miR5026,NONATHT003406,0,6913,1142,-4260
6914,mtr-miR1510a-5p,lcl_Mtruncatula_Medtr6g075270.1,1,6914,287,-4261
6915,mtr-miR7696c-5p,lcl_Mtruncatula_Medtr5g015470.1,0,6915,767,-123
6916,gma-miR482b-5p,lcl_Gmax_Glyma.11G191300.1,1,6916,115,-1917
6917,gma-miR2118a-3p,lcl_Gmax_Glyma.04G237800.1,0,6917,17,-82
6918,ath-miR158a-3p,lcl_Athaliana_AT5G15320.1,1,6918,399,-4262
6919,ath-miR1886.3,lcl_Athaliana_AT1G29580.1,0,6919,860,-4263
6920,mtr-miR169d-3p,lcl_Mtruncatula_Medtr2g012390.1,1,6920,68,-4264
6921,mtr-miR2615a,lcl_Mtruncatula_Medtr2g009910.2,0,6921,1224,-74
6922,gma-miR10196,lcl_Gmax_Glyma.10G233000.1,1,6922,1213,-4265
6923,gma-miR4416c-5p,lcl_Gmax_Glyma.16G020900.3,0,6923,852,-94
6924,ath-miR172e-3p,CNT2086673,1,6924,1295,-4081
6925,ath-miR4221,CNT2085237,0,6925,1251,-4266
6926,mtr-miR2594,lcl_Mtruncatula_Medtr1g111190.1,1,6926,179,-4267
6927,mtr-miR5272f,lcl_Mtruncatula_Medtr5g084410.2,0,6927,1063,-86
6928,gma-miR9757,lcl_Gmax_Glyma.17G143700.1,1,6928,1028,-4268
6929,gma-miR9730,lcl_Gmax_Glyma.19G045000.1,0,6929,101,-1843
6930,ath-miR8181,CNT2088660,1,6930,46,-4269
6931,ath-miR169h,NONATHT003586,0,6931,1296,-4270
6932,mtr-miR395g,lcl_Mtruncatula_Medtr6g015685.1,1,6932,740,-927
6933,mtr-miR5254,lcl_Mtruncatula_Medtr3g053460.2,0,6933,26,-107
6934,gma-miR159d,lcl_Gmax_Glyma.15G272800.1,1,6934,511,-4271
6935,gma-miR4355,lcl_Gmax_Glyma.08G328700.1,0,6935,724,-1254
6936,ath-miR169f-3p,lcl_Athaliana_AT3G26812.1,1,6936,737,-2280
6937,ath-miR870-5p,CNT2087730,0,6937,140,-4272
6938,mtr-miR2661,lcl_Mtruncatula_Medtr8g062835.1,1,6938,864,-4273
6939,mtr-miR2631,lcl_Mtruncatula_Medtr0105s0070.1,0,6939,576,-530
6940,gma-miR5036,lcl_Gmax_Glyma.02G300800.1,1,6940,318,-1519
6941,gma-miR9755,lcl_Gmax_Glyma.12G061000.1,0,6941,828,-1937
6942,ath-miR156g,CNT2084853,1,6942,711,-877
6943,ath-miR5014b,lcl_Athaliana_AT1G31620.1,0,6943,387,-4274
6944,mtr-miR2602a,lcl_Mtruncatula_Medtr3g449460.1,1,6944,321,-4275
6945,mtr-miR168c-3p,lcl_Mtruncatula_Medtr4g043720.3,0,6945,95,-320
6946,gma-miR319i,lcl_Gmax_Glyma.10G056800.1,1,6946,779,-4276
6947,gma-miR1532,lcl_Gmax_Glyma.06G038300.1,0,6947,128,-296
6948,ath-miR164c-5p,CNT2088778,1,6948,7,-116
6949,ath-miR5014a-5p,NONATHT001013,0,6949,404,-4277
6950,mtr-miR7700-5p,lcl_Mtruncatula_Medtr2g090685.1,1,6950,436,-675
6951,mtr-miR156c-3p,lcl_Mtruncatula_Medtr8g051620.3,0,6951,871,-80
6952,gma-miR160a-5p,lcl_Gmax_Glyma.06G147700.1,1,6952,263,-4278
6953,gma-miR4382,lcl_Gmax_Glyma.18G290700.4,0,6953,1297,-206
6954,ath-miR159b-5p,CNT2085320,1,6954,370,-4279
6955,ath-miR2939,CNT2086890,0,6955,83,-4280
6956,mtr-miR408-3p,lcl_Mtruncatula_Medtr5g091645.1,1,6956,990,-4281
6957,mtr-miR2620,lcl_Mtruncatula_Medtr4g115740.6,0,6957,942,-435
6958,gma-miR10448,lcl_Gmax_Glyma.17G243400.1,1,6958,544,-4282
6959,gma-miR319n,lcl_Gmax_Glyma.13G278900.4,0,6959,1210,-76
6960,ath-miR2111a-3p,NONATHT003548,1,6960,129,-4283
6961,ath-miR5631,NONATHT000965,0,6961,157,-4284
6962,mtr-miR5212-5p,lcl_Mtruncatula_Medtr6g472120.1,1,6962,1226,-4285
6963,mtr-miR172d-3p,lcl_Mtruncatula_Medtr8g022770.3,0,6963,611,-288
6964,gma-miR1521b,lcl_Gmax_Glyma.13G007300.1,1,6964,824,-4286
6965,gma-miR4393a,lcl_Gmax_Glyma.18G165100.1,0,6965,550,-364
6966,ath-miR8176,CNT2086973,1,6966,369,-2481
6967,ath-miR415,lcl_Athaliana_AT2G16535.1,0,6967,809,-4287
6968,mtr-miR319d-3p,lcl_Mtruncatula_Medtr3g077520.1,1,6968,409,-1242
6969,mtr-miR169a,lcl_Mtruncatula_Medtr5g015470.1,0,6969,331,-123
6970,gma-miR4993,lcl_Gmax_Glyma.12G206100.1,1,6970,437,-4288
6971,gma-miR171i-3p,lcl_Gmax_Glyma.15G240200.1,0,6971,1198,-316
6972,ath-miR837-5p,CNT2085748,1,6972,746,-4289
6973,ath-miR833a-3p,CNT2089052,0,6973,325,-4290
6974,mtr-miR2593e,lcl_Mtruncatula_Medtr1g041065.1,1,6974,458,-3344
6975,mtr-miR5745a,lcl_Mtruncatula_Medtr4g072130.1,0,6975,923,-671
6976,gma-miR482e,lcl_Gmax_Glyma.09G120500.2,1,6976,313,-4291
6977,gma-miR10419,lcl_Gmax_Glyma.04G050100.1,0,6977,1013,-1211
6978,ath-miR858b,lcl_Athaliana_AT3G45120.1,1,6978,72,-3411
6979,ath-miR395b,CNT2085868,0,6979,660,-2835
6980,mtr-miR2586b,lcl_Mtruncatula_Medtr5g006550.1,1,6980,356,-4292
6981,mtr-miR7696a-3p,lcl_Mtruncatula_Medtr0152s0100.1,0,6981,147,-152
6982,gma-miR395a,lcl_Gmax_Glyma.07G234600.1,1,6982,5,-2998
6983,gma-miR396j,lcl_Gmax_Glyma.18G042500.1,0,6983,292,-951
6984,ath-miR831-3p,CNT2088975,1,6984,66,-4293
6985,ath-miR391-5p,CNT2088790,0,6985,652,-4294
6986,mtr-miR5754,lcl_Mtruncatula_Medtr8g009460.1,1,6986,224,-1552
6987,mtr-miR5224b,lcl_Mtruncatula_Medtr2g105230.5,0,6987,1022,-1252
6988,gma-miR482c-3p,lcl_Gmax_Glyma.04G181200.2,1,6988,258,-4295
6989,gma-miR9726,lcl_Gmax_Glyma.06G038300.1,0,6989,1237,-296
6990,ath-miR391-5p,lcl_Athaliana_AT5G30721.1,1,6990,652,-4296
6991,ath-miR161.1,CNT2087244,0,6991,151,-4297
6992,mtr-miR2613,lcl_Mtruncatula_Medtr4g127520.1,1,6992,190,-2673
6993,mtr-miR5274b-3p,lcl_Mtruncatula_Medtr1g107440.2,0,6993,1298,-141
6994,gma-miR4416b,lcl_Gmax_Glyma.05G172500.1,1,6994,1047,-976
6995,gma-miR5043,lcl_Gmax_Glyma.17G261400.1,0,6995,39,-12
6996,ath-miR863-3p,CNT2089130,1,6996,439,-4298
6997,ath-miR867,CNT2088271,0,6997,599,-4299
6998,mtr-miR5233,lcl_Mtruncatula_Medtr2g022610.1,1,6998,452,-3162
6999,mtr-miR5294a,lcl_Mtruncatula_Medtr1g107440.6,0,6999,692,-420
7000,gma-miR4351,lcl_Gmax_Glyma.06G309100.3,1,7000,911,-4300
7001,gma-miR159a-3p,lcl_Gmax_Glyma.04G106700.1,0,7001,816,-876
7002,ath-miR831-3p,NONATHT002786,1,7002,66,-4301
7003,ath-miR415,lcl_Athaliana_AT2G27400.1,0,7003,809,-4302
7004,mtr-miR482-5p,lcl_Mtruncatula_Medtr2g041710.1,1,7004,495,-4303
7005,mtr-miR172a,lcl_Mtruncatula_Medtr4g115740.7,0,7005,266,-1018
7006,gma-miR5764b,lcl_Gmax_Glyma.02G039600.1,1,7006,722,-4304
7007,gma-miR1515a,lcl_Gmax_Glyma.16G002000.1,0,7007,1299,-2100
7008,ath-miR156f-3p,CNT2087013,1,7008,951,-4305
7009,ath-miR5027,NONATHT003269,0,7009,704,-4306
7010,mtr-miR2111g-3p,lcl_Mtruncatula_Medtr4g104430.1,1,7010,1061,-4307
7011,mtr-miR395a,lcl_Mtruncatula_Medtr8g022410.1,0,7011,685,-158
7012,gma-miR482e,lcl_Gmax_Glyma.11G046700.1,1,7012,313,-2516
7013,gma-miR1518,lcl_Gmax_Glyma.01G175700.1,0,7013,1128,-18
7014,ath-miR1886.2,CNT2085781,1,7014,530,-2787
7015,ath-miR5648-5p,CNT2086874,0,7015,373,-4308
7016,mtr-miR2673a,lcl_Mtruncatula_Medtr8g042430.1,1,7016,31,-4309
7017,mtr-miR2675,lcl_Mtruncatula_Medtr7g102320.4,0,7017,59,-535
7018,gma-miR408a-3p,lcl_Gmax_Glyma.16G115000.1,1,7018,410,-4310
7019,gma-miR4345,lcl_Gmax_Glyma.20G010700.1,0,7019,1041,-70
7020,ath-miR771,CNT2088714,1,7020,123,-4311
7021,ath-miR824-5p,NONATHT001185,0,7021,8,-4312
7022,mtr-miR2617a,lcl_Mtruncatula_Medtr5g070270.1,1,7022,874,-3542
7023,mtr-miR5232,lcl_Mtruncatula_Medtr4g072130.1,0,7023,756,-671
7024,gma-miR5786,lcl_Gmax_Glyma.20G011300.1,1,7024,270,-4313
7025,gma-miR4994-3p,lcl_Gmax_Glyma.10G242900.1,0,7025,1122,-245
7026,ath-miR8176,NONATHT002141,1,7026,369,-2767
7027,ath-miR5017-5p,lcl_Athaliana_AT3G25855.1,0,7027,124,-4314
7028,mtr-miR5205c,lcl_Mtruncatula_Medtr3g450610.1,1,7028,312,-633
7029,mtr-miR5554a-5p,lcl_Mtruncatula_Medtr3g053460.2,0,7029,1114,-107
7030,gma-miR5380c,lcl_Gmax_Glyma.01G150600.1,1,7030,1288,-2922
7031,gma-miR10423,lcl_Gmax_Glyma.02G111100.1,0,7031,1102,-437
7032,ath-miR858b,CNT2087788,1,7032,72,-3271
7033,ath-miR5019,CNT2085391,0,7033,118,-4315
7034,mtr-miR5266,lcl_Mtruncatula_Medtr1g057390.1,1,7034,481,-910
7035,mtr-miR7701-3p,lcl_Mtruncatula_Medtr3g053460.2,0,7035,969,-107
7036,gma-miR169l-3p,lcl_Gmax_Glyma.08G080800.1,1,7036,28,-4316
7037,gma-miR167g,lcl_Gmax_Glyma.17G146200.1,0,7037,64,-171
7038,ath-miR396b-3p,CNT2086840,1,7038,607,-4317
7039,ath-miR829-5p,NONATHT000441,0,7039,428,-4318
7040,mtr-miR5258,lcl_Mtruncatula_Medtr1g102020.1,1,7040,729,-4319
7041,mtr-miR530,lcl_Mtruncatula_Medtr1g054150.1,0,7041,218,-22
7042,gma-miR171o-5p,lcl_Gmax_Glyma.12G193100.2,1,7042,541,-4320
7043,gma-miR4416a,lcl_Gmax_Glyma.10G098800.1,0,7043,562,-222
7044,ath-miR156f-3p,CNT2086487,1,7044,951,-1782
7045,ath-miR8170-5p,lcl_Athaliana_AT3G44420.2,0,7045,549,-4321
7046,mtr-miR5221,lcl_Mtruncatula_Medtr6g066120.1,1,7046,349,-4322
7047,mtr-miR390,lcl_Mtruncatula_Medtr2g105240.5,0,7047,1236,-406
7048,gma-miR482b-5p,lcl_Gmax_Glyma.04G102500.1,1,7048,115,-4323
7049,gma-miR9740,lcl_Gmax_Glyma.17G261400.1,0,7049,33,-12
7050,ath-miR159b-3p,CNT2089016,1,7050,742,-3712
7051,ath-miR8121,CNT2087824,0,7051,99,-4324
7052,mtr-miR2673a,lcl_Mtruncatula_Medtr6g016940.1,1,7052,31,-4325
7053,mtr-miR395g,lcl_Mtruncatula_Medtr2g009910.1,0,7053,740,-1238
7054,gma-miR482e,lcl_Gmax_Glyma.18G192300.1,1,7054,313,-4326
7055,gma-miR9729,lcl_Gmax_Glyma.13G195500.1,0,7055,18,-635
7056,ath-miR169h,lcl_Athaliana_AT4G21595.1,1,7056,1296,-4327
7057,ath-miR415,lcl_Athaliana_AT4G03811.1,0,7057,809,-4328
7058,mtr-miR5216a,lcl_Mtruncatula_Medtr6g080120.1,1,7058,953,-4329
7059,mtr-miR2662,lcl_Mtruncatula_Medtr1g107440.2,0,7059,1080,-141
7060,gma-miR5780b,lcl_Gmax_Glyma.12G229900.1,1,7060,309,-4330
7061,gma-miR162a,lcl_Gmax_Glyma.16G002000.1,0,7061,1300,-2100
7062,ath-miR8181,CNT2085448,1,7062,46,-4331
7063,ath-miR5652,CNT2085747,0,7063,443,-4332
7064,mtr-miR319b-5p,lcl_Mtruncatula_Medtr7g114430.1,1,7064,1006,-4333
7065,mtr-miR5281b,lcl_Mtruncatula_Medtr3g109685.1,0,7065,1100,-595
7066,gma-miR4387a,lcl_Gmax_Glyma.20G201900.1,1,7066,506,-4334
7067,gma-miR10429,lcl_Gmax_Glyma.18G297000.1,0,7067,1188,-88
7068,ath-miR5999,CNT2085667,1,7068,1014,-4335
7069,ath-miR5655,CNT2087048,0,7069,294,-1555
7070,mtr-miR2667a,lcl_Mtruncatula_Medtr4g127780.1,1,7070,374,-4336
7071,mtr-miR171e-3p,lcl_Mtruncatula_Medtr1g054150.1,0,7071,707,-22
7072,gma-miR167l,lcl_Gmax_Glyma.05G103100.1,1,7072,1045,-4337
7073,gma-miR5371-3p,lcl_Gmax_Glyma.13G132200.1,0,7073,1003,-1493
7074,ath-miR169f-3p,CNT2087907,1,7074,737,-4338
7075,ath-miR5631,CNT2086606,0,7075,157,-4339
7076,mtr-miR168b,lcl_Mtruncatula_Medtr1g069875.1,1,7076,158,-4340
7077,mtr-miR7700-5p,lcl_Mtruncatula_Medtr4g049300.2,0,7077,436,-129
7078,gma-miR160a-3p,lcl_Gmax_Glyma.07G139200.1,1,7078,1118,-4341
7079,gma-miR403a,lcl_Gmax_Glyma.15G030300.1,0,7079,1112,-621
7080,ath-miR472-5p,CNT2086682,1,7080,320,-4342
7081,ath-miR830-3p,CNT2084828,0,7081,67,-4343
7082,mtr-miR5745a,lcl_Mtruncatula_Medtr8g107500.1,1,7082,923,-4344
7083,mtr-miR166e-5p,lcl_Mtruncatula_Medtr0101s0020.2,0,7083,1035,-39
7084,gma-miR482e,lcl_Gmax_Glyma.06G287300.1,1,7084,313,-4345
7085,gma-miR394a-3p,lcl_Gmax_Glyma.16G199800.1,0,7085,393,-765
7086,ath-miR5642a,CNT2088282,1,7086,916,-4346
7087,ath-miR5024-5p,CNT2088907,0,7087,542,-4347
7088,mtr-miR319d-5p,lcl_Mtruncatula_Medtr4g036635.1,1,7088,163,-2258
7089,mtr-miR2678,lcl_Mtruncatula_Medtr1g095390.2,0,7089,573,-4
7090,gma-miR5044,lcl_Gmax_Glyma.08G174000.2,1,7090,12,-4348
7091,gma-miR10410a,lcl_Gmax_Glyma.17G191700.1,0,7091,744,-196
7092,ath-miR172a,lcl_Athaliana_AT3G56500.1,1,7092,1301,-4144
7093,ath-miR407,lcl_Athaliana_AT1G56242.1,0,7093,888,-4349
7094,mtr-miR2586a,lcl_Mtruncatula_Medtr2g011740.1,1,7094,15,-4350
7095,mtr-miR2623,lcl_Mtruncatula_Medtr6g066100.2,0,7095,772,-376
7096,gma-miR482b-5p,lcl_Gmax_Glyma.13G309500.1,1,7096,115,-3147
7097,gma-miR4374b,lcl_Gmax_Glyma.19G112400.1,0,7097,1192,-394
7098,ath-miR162a-5p,lcl_Athaliana_AT5G26690.1,1,7098,87,-4351
7099,ath-miR866-5p,NONATHT000258,0,7099,42,-2273
7100,mtr-miR5259,lcl_Mtruncatula_Medtr8g099240.1,1,7100,726,-4352
7101,mtr-miR395k,lcl_Mtruncatula_Medtr4g115740.6,0,7101,326,-435
7102,gma-miR5774a,lcl_Gmax_Glyma.06G249600.1,1,7102,300,-4353
7103,gma-miR6299,lcl_Gmax_Glyma.18G300000.1,0,7103,402,-1119
7104,ath-miR173-3p,CNT2085664,1,7104,622,-4030
7105,ath-miR837-3p,CNT2085708,0,7105,233,-4354
7106,mtr-miR5556-5p,lcl_Mtruncatula_Medtr3g011350.1,1,7106,522,-4355
7107,mtr-miR396b-3p,lcl_Mtruncatula_Medtr7g090430.1,0,7107,564,-33
7108,gma-miR167g,lcl_Gmax_Glyma.12G007100.1,1,7108,64,-2417
7109,gma-miR4349-5p,lcl_Gmax_Glyma.02G143900.2,0,7109,883,-412
7110,ath-miR394b-3p,NONATHT003510,1,7110,1030,-4356
7111,ath-miR173-3p,CNT2086935,0,7111,622,-4357
7112,mtr-miR169d-3p,lcl_Mtruncatula_Medtr2g045305.1,1,7112,68,-4358
7113,mtr-miR2670f,lcl_Mtruncatula_Medtr0101s0020.3,0,7113,653,-676
7114,gma-miR169i-5p,lcl_Gmax_Glyma.02G234900.1,1,7114,343,-4359
7115,gma-miR4375,lcl_Gmax_Glyma.03G199800.1,0,7115,487,-560
7116,ath-miR398b-3p,lcl_Athaliana_AT3G52070.1,1,7116,398,-1878
7117,ath-miR5014a-3p,lcl_Athaliana_AT5G30123.1,0,7117,306,-4360
7118,mtr-miR395k,lcl_Mtruncatula_Medtr7g095620.1,1,7118,326,-4361
7119,mtr-miR5251,lcl_Mtruncatula_Medtr1g086180.1,0,7119,43,-524
7120,gma-miR169w,lcl_Gmax_Glyma.16G074400.1,1,7120,372,-1043
7121,gma-miR4371c,lcl_Gmax_Glyma.05G148600.1,0,7121,855,-1622
7122,ath-miR855,CNT2088112,1,7122,836,-4362
7123,ath-miR319c,NONATHT001634,0,7123,93,-4363
7124,mtr-miR168a,lcl_Mtruncatula_Medtr2g043750.1,1,7124,73,-4364
7125,mtr-miR2660,lcl_Mtruncatula_Medtr8g074520.1,0,7125,647,-230
7126,gma-miR159a-3p,lcl_Gmax_Glyma.07G239500.1,1,7126,816,-4365
