,Seqname,0,1,2,3,4,5,6,7,8
1181,ENST00000413202.1,-0.538329,-0.566397,0.950445,-0.445675,-0.449712,0.991023,-111.5,0.106888,-0.264218
1182,ENST00000643509.1,-0.072635,-0.082545,0.879945,-0.090583,-0.091464,0.990362,-398.8,0.118314,-0.322915
1183,ENST00000643321.1,-0.189538,-0.210333,0.901135,-0.186421,-0.188099,0.991076,-244.9,0.11482,-0.326533
1184,ENST00000603948.5,-0.335092,-0.35015,0.956995,-0.331163,-0.328738,1.007376,-162,0.127572,-0.332649
1185,ENST00000612724.1,-0.577594,-0.581907,0.992588,-0.407322,-0.397981,1.023472,-141.3,0.105368,-0.280357
1186,ENST00000642872.1,-0.043891,-0.058885,0.74537,-0.063666,-0.065312,0.97479,-580.3,0.111532,-0.314015
1187,ENST00000380612.8,-0.151938,-0.163622,0.928586,-0.130419,-0.130575,0.998799,-392.1,0.103738,-0.366106
1188,ENST00000670883.1,-0.058596,-0.065681,0.892118,-0.0471,-0.047604,0.989403,-810.9,0.116289,-0.346538
1189,ENST00000670049.1,-0.014118,-0.021267,0.663835,-0.018448,-0.019947,0.924843,-1350.1,0.118336,-0.35104
1190,ENST00000661806.1,-0.003149,-0.009817,0.320731,-0.02179,-0.023153,0.941144,-1529.6,0.112354,-0.364017
1191,ENST00000329618.7,-0.019663,-0.027555,0.713592,-0.023549,-0.025266,0.932011,-1040.3,0.111755,-0.334932
1192,ENST00000330490.3,-0.171025,-0.190856,0.896096,-0.158457,-0.162108,0.977478,-307.6,0.135036,-0.373755
1193,ENST00000354333.5,-0.045198,-0.057854,0.781246,-0.047856,-0.050502,0.947596,-941.7,0.124329,-0.388811
1194,ENST00000465978.1,-0.674693,-0.72435,0.931446,-0.575651,-0.589024,0.977296,-135.8,0.125,-0.393623
1195,ENST00000590829.5,-0.268515,-0.296557,0.905441,-0.211032,-0.217899,0.968487,-250.6,0.128205,-0.356472
1196,ENST00000669476.1,-0.044076,-0.049305,0.893936,-0.051075,-0.051358,0.994495,-696.7,0.109542,-0.265662
1197,ENST00000664725.1,-0.033299,-0.038703,0.860374,-0.029807,-0.030584,0.974594,-1106.7,0.115816,-0.344444
1198,ENST00000432735.5,-0.041225,-0.04307,0.957157,-0.046713,-0.045022,1.037563,-639.7,0.111256,-0.277889
1199,ENST00000588753.1,-0.315722,-0.349831,0.9025,-0.318656,-0.331637,0.960858,-209,0.132653,-0.354839
1200,ENST00000420074.1,-0.08386,-0.09301,0.90162,-0.051516,-0.054357,0.947728,-614.2,0.115108,-0.31546
1201,ENST00000412526.5,-0.184524,-0.182427,1.011495,-0.179452,-0.171637,1.045535,-230.5,0.10702,-0.264943
1202,ENST00000455939.1,-0.353234,-0.350345,1.008246,-0.336171,-0.324624,1.035569,-126.3,0.111111,-0.24572
1203,ENST00000546512.5,-0.250501,-0.284003,0.882034,-0.265512,-0.277843,0.955618,-222.1,0.138122,-0.408272
1204,ENST00000549354.6,-0.039025,-0.047275,0.825475,-0.036029,-0.038372,0.938957,-1294.9,0.1174,-0.387695
1205,ENST00000549131.1,-0.309654,-0.34106,0.907915,-0.321969,-0.333431,0.965623,-216.3,0.129159,-0.422461
1206,ENST00000552608.6,-0.135529,-0.150009,0.903471,-0.130005,-0.133604,0.973064,-341,0.108946,-0.30177
1207,ENST00000547102.5,-0.333554,-0.360008,0.926518,-0.293484,-0.307972,0.952955,-212.2,0.132686,-0.342811
1208,ENST00000453698.6,-0.09624,-0.118653,0.811103,-0.107301,-0.112667,0.952369,-571.9,0.114977,-0.432275
1209,ENST00000483342.6,-0.071561,-0.088396,0.809556,-0.086119,-0.092466,0.931366,-666,0.111817,-0.422857
1210,ENST00000656815.1,-0.103805,-0.129717,0.800241,-0.128556,-0.136613,0.941027,-502.4,0.118629,-0.441089
1211,ENST00000657911.1,-0.089837,-0.114817,0.78244,-0.111004,-0.11823,0.938883,-498.9,0.12257,-0.421368
1212,ENST00000400436.6,-0.035596,-0.045811,0.777017,-0.040359,-0.043623,0.925172,-1036.5,0.112788,-0.390573
1213,ENST00000661733.1,-0.013523,-0.02406,0.562034,-0.032489,-0.034121,0.952188,-1056.6,0.115958,-0.393813
1214,ENST00000669083.1,-0.145562,-0.171885,0.846861,-0.144834,-0.153032,0.946429,-425.4,0.116534,-0.423284
1215,ENST00000656427.1,-0.113991,-0.138102,0.825412,-0.120381,-0.124775,0.964787,-469.4,0.120346,-0.406055
1216,ENST00000432153.6,-0.111416,-0.134419,0.828875,-0.124759,-0.130587,0.95537,-525.2,0.107867,-0.425608
1217,ENST00000666350.1,-0.099458,-0.121052,0.821613,-0.113802,-0.119027,0.956106,-541.6,0.112481,-0.416936
1218,ENST00000667760.1,-0.130828,-0.155086,0.843582,-0.130828,-0.138071,0.947541,-439.8,0.1209,-0.411798
1219,ENST00000666020.1,-0.136554,-0.158432,0.861911,-0.130972,-0.136612,0.958718,-493.7,0.1076,-0.421246
1220,ENST00000656824.1,-0.109388,-0.127383,0.858737,-0.107996,-0.112375,0.961033,-502.4,0.121336,-0.408788
1221,ENST00000670145.1,-0.037068,-0.048982,0.756774,-0.049202,-0.052308,0.940629,-862.3,0.112558,-0.400883
1222,ENST00000661378.1,-0.028283,-0.04292,0.658971,-0.043288,-0.047739,0.906772,-802.7,0.11788,-0.39698
1223,ENST00000669338.1,-0.066914,-0.083068,0.805532,-0.071153,-0.077463,0.91854,-650,0.114557,-0.411132
1224,ENST00000663763.1,-0.013049,-0.019059,0.684675,-0.017803,-0.019841,0.89725,-1581.8,0.11176,-0.385054
1225,ENST00000669976.1,-0.013432,-0.022159,0.606141,-0.023998,-0.026625,0.901341,-1213.6,0.116458,-0.389224
1226,ENST00000418383.2,-0.070736,-0.089712,0.788479,-0.074854,-0.080517,0.92967,-591.4,0.114842,-0.396913
1227,ENST00000669207.1,-0.097229,-0.109379,0.888922,-0.109116,-0.11179,0.976086,-448.8,0.111288,-0.356473
1228,ENST00000442419.2,-0.219803,-0.23491,0.93569,-0.1855,-0.186286,0.995784,-337.8,0.111111,-0.374917
1229,ENST00000656502.1,-0.086208,-0.094885,0.908557,-0.115238,-0.114901,1.002933,-482.2,0.117468,-0.36753
1230,ENST00000444816.2,-0.268929,-0.282488,0.952002,-0.232304,-0.234397,0.99107,-254.6,0.118812,-0.359605
1231,ENST00000483544.1,-0.100538,-0.114583,0.877426,-0.094717,-0.096259,0.983977,-547.1,0.099473,-0.319942
1232,ENST00000560153.2,-0.079034,-0.07821,1.010541,-0.081797,-0.078705,1.03928,-484,0.09771,-0.246185
1233,ENST00000585832.3,-0.109743,-0.128776,0.852202,-0.090615,-0.098582,0.91919,-571.5,0.117343,-0.42146
1234,ENST00000602372.1,-0.417457,-0.436879,0.955544,-0.28703,-0.286669,1.001263,-175,0.121324,-0.321101
1235,ENST00000602814.1,-0.499592,-0.544949,0.916769,-0.392758,-0.407201,0.96453,-179.9,0.131466,-0.386882
1236,ENST00000662052.1,-0.053001,-0.066388,0.798348,-0.047061,-0.049671,0.947459,-624.7,0.110111,-0.330529
1237,ENST00000657571.1,-0.050053,-0.065634,0.762611,-0.050327,-0.055476,0.907193,-586,0.119898,-0.373486
1238,ENST00000634806.1,-0.129754,-0.151871,0.854372,-0.131344,-0.135798,0.967201,-372.9,0.110442,-0.374022
1239,ENST00000635067.1,-0.036494,-0.045168,0.807966,-0.040501,-0.042214,0.959413,-898.9,0.10762,-0.352925
1240,ENST00000635212.1,-0.284123,-0.316545,0.897574,-0.235651,-0.246884,0.954502,-221.2,0.117355,-0.365016
1241,ENST00000326539.6,-0.037466,-0.042994,0.871407,-0.037811,-0.039885,0.947999,-736,0.11578,-0.315474
1242,ENST00000375670.1,-0.259101,-0.273436,0.947576,-0.194714,-0.195611,0.995414,-293.6,0.113609,-0.347045
1243,ENST00000412102.5,-0.061019,-0.074192,0.82245,-0.043839,-0.047033,0.932093,-765.7,0.117618,-0.376636
1244,ENST00000457881.5,-0.334952,-0.367256,0.912039,-0.235181,-0.241717,0.97296,-183.1,0.143113,-0.326964
1245,ENST00000586552.5,-0.846757,-0.877315,0.965169,-0.579037,-0.59444,0.974088,-99.7,0.14433,-0.341438
1246,ENST00000589300.1,-0.247244,-0.273381,0.904394,-0.20454,-0.214795,0.952257,-276,0.129707,-0.384401
1247,ENST00000442967.1,-0.39635,-0.448,0.884712,-0.272172,-0.294115,0.925393,-230.2,0.134168,-0.411071
1248,ENST00000441234.1,-0.449299,-0.483118,0.929999,-0.341267,-0.353936,0.964205,-169.2,0.12848,-0.361538
1249,ENST00000450728.1,-0.01978,-0.029167,0.678182,-0.028966,-0.031465,0.920568,-1216.3,0.109267,-0.367019
1250,ENST00000416200.1,-0.013807,-0.023575,0.585679,-0.026494,-0.028623,0.925632,-1129.6,0.114205,-0.353331
1251,ENST00000668832.1,-0.030814,-0.040762,0.755947,-0.068742,-0.069274,0.992327,-443,0.108303,-0.266386
1252,ENST00000666719.1,-0.028218,-0.045231,0.623851,-0.066836,-0.070811,0.943868,-466,0.117845,-0.313594
1253,ENST00000375987.3,-0.059611,-0.062455,0.954461,-0.063138,-0.061517,1.026348,-747.5,0.117541,-0.337777
1254,ENST00000668648.1,-0.04821,-0.060574,0.795891,-0.069579,-0.070207,0.991058,-423.4,0.109756,-0.321782
1255,ENST00000578387.1,-0.052134,-0.067924,0.767527,-0.056486,-0.061704,0.915439,-983.6,0.114574,-0.450573
1256,ENST00000645185.1,-0.008851,-0.011318,0.782001,-0.009996,-0.010727,0.931884,-2951.6,0.111411,-0.294895
1257,ENST00000430327.6,-0.177894,-0.188928,0.9416,-0.137093,-0.142532,0.961839,-361.4,0.113861,-0.357468
1258,ENST00000440221.2,-0.153372,-0.165219,0.928291,-0.135502,-0.138935,0.975289,-353,0.120638,-0.351594
1259,ENST00000414699.1,-1.050851,-1.073574,0.978834,-0.691365,-0.695903,0.99348,-98.6,0.098507,-0.293452
1260,ENST00000366314.4,-0.058023,-0.074575,0.778048,-0.093975,-0.097631,0.962558,-602,0.11885,-0.384419
1261,ENST00000307548.2,-0.065111,-0.074195,0.877565,-0.066425,-0.067049,0.990697,-598.3,0.128419,-0.355496
1262,ENST00000496285.6,-0.059512,-0.061956,0.960539,-0.067728,-0.065951,1.02694,-490.1,0.102431,-0.283459
1263,ENST00000655125.1,-0.094067,-0.096503,0.974762,-0.097392,-0.093807,1.038217,-389.5,0.093575,-0.271807
1264,ENST00000662081.1,-0.071974,-0.076412,0.941919,-0.080515,-0.079122,1.017608,-460,0.103044,-0.269163
1265,ENST00000491317.1,-0.12838,-0.131111,0.97917,-0.118561,-0.116032,1.021789,-334.2,0.105134,-0.27215
1266,ENST00000455084.1,-0.071568,-0.072148,0.991958,-0.07824,-0.075101,1.041798,-475.3,0.114321,-0.291953
1267,ENST00000651837.1,-0.040029,-0.048798,0.820294,-0.070409,-0.069892,1.007398,-515.1,0.116377,-0.308813
1268,ENST00000666666.1,-0.075274,-0.082132,0.9165,-0.083259,-0.081902,1.016572,-365.9,0.108992,-0.249081
1269,ENST00000670518.1,-0.035002,-0.03812,0.918192,-0.051738,-0.050981,1.014859,-580.9,0.111369,-0.269434
1270,ENST00000666990.1,-0.040267,-0.039707,1.014108,-0.051593,-0.0497,1.038072,-585.2,0.113871,-0.274098
1271,ENST00000661812.1,-0.066827,-0.069292,0.964429,-0.077326,-0.07662,1.009209,-456,0.109806,-0.267606
1272,ENST00000654569.1,-0.200871,-0.195255,1.028758,-0.194642,-0.184036,1.057635,-181.5,0.138546,-0.24863
1273,ENST00000662223.1,-0.057476,-0.060734,0.946353,-0.055037,-0.054505,1.00975,-556,0.108559,-0.290037
1274,ENST00000658891.1,-0.090183,-0.091537,0.985206,-0.092675,-0.090143,1.028085,-389.1,0.111357,-0.286735
1275,ENST00000667496.1,-0.01772,-0.020024,0.884935,-0.022959,-0.022996,0.998406,-1094.1,0.107534,-0.244546
1276,ENST00000659275.1,-0.020691,-0.021805,0.948896,-0.031524,-0.030621,1.029477,-910.9,0.107684,-0.255369
1277,ENST00000457100.5,-0.124434,-0.132705,0.937671,-0.123338,-0.123645,0.99752,-375,0.10991,-0.337534
1278,ENST00000276770.8,-0.085829,-0.090349,0.949978,-0.093376,-0.093117,1.002788,-435,0.112006,-0.318215
1279,ENST00000449828.1,-0.226116,-0.244395,0.92521,-0.188479,-0.192234,0.980467,-225,0.120056,-0.317348
1280,ENST00000324988.3,-0.345866,-0.338195,1.022682,-0.295347,-0.279181,1.057905,-156.7,0.09736,-0.258155
1281,ENST00000416110.1,-2.012645,-2.002139,1.005247,-1.577374,-1.560791,1.010625,-46.7,0.127273,-0.281325
1282,ENST00000453955.1,-1.175884,-1.174372,1.001287,-0.952042,-0.924209,1.030116,-70.2,0.115672,-0.260967
1283,ENST00000430228.1,-1.029707,-1.030606,0.999128,-0.799444,-0.781735,1.022654,-91.7,0.084967,-0.298697
1284,ENST00000416945.2,-0.085947,-0.096527,0.890397,-0.07829,-0.077958,1.004263,-585.5,0.108202,-0.340407
1285,ENST00000414008.3,-0.188019,-0.188825,0.995733,-0.168825,-0.159791,1.056537,-236.4,0.118357,-0.285163
1286,ENST00000412495.5,-0.074704,-0.089231,0.837198,-0.063715,-0.068784,0.926312,-1003.2,0.122555,-0.435795
1287,ENST00000475015.5,-0.045971,-0.058206,0.789793,-0.045289,-0.049427,0.916292,-1132.9,0.122678,-0.438259
1288,ENST00000436101.1,-0.27406,-0.30889,0.887241,-0.212053,-0.224455,0.944747,-329.7,0.128947,-0.433246
1289,ENST00000414722.5,-0.3493,-0.378743,0.922261,-0.250817,-0.260747,0.961916,-243.4,0.112094,-0.358468
1290,ENST00000426021.5,-0.025842,-0.027802,0.929516,-0.030994,-0.030739,1.008314,-873.2,0.109254,-0.270173
1291,ENST00000454781.6,-0.01627,-0.018021,0.902844,-0.020019,-0.020578,0.972828,-1523.4,0.104711,-0.261681
1292,ENST00000454857.6,-0.019881,-0.02254,0.882064,-0.029247,-0.029361,0.996106,-1035.4,0.112468,-0.263394
1293,ENST00000614455.4,-0.507269,-0.496535,1.021618,-0.402541,-0.38368,1.04916,-107.8,0.110656,-0.22045
1294,ENST00000622752.1,-0.209628,-0.202721,1.034069,-0.199387,-0.190089,1.048918,-197.94,0.109067,-0.259764
1295,ENST00000439517.2,-0.170389,-0.170511,0.999284,-0.153866,-0.149367,1.030121,-241.6,0.103556,-0.252456
1296,ENST00000657543.1,-0.202315,-0.211352,0.957241,-0.154134,-0.155557,0.990852,-249.1,0.101538,-0.255225
1297,ENST00000314315.7,-0.148016,-0.170654,0.867349,-0.111848,-0.121774,0.918486,-507.9,0.120703,-0.405671
1298,ENST00000586395.2,-0.171657,-0.192797,0.890348,-0.117545,-0.126497,0.929228,-526.1,0.114996,-0.408463
1299,ENST00000581640.5,-0.583084,-0.601153,0.969943,-0.390169,-0.392721,0.993502,-150.1,0.10828,-0.318008
1300,ENST00000578829.5,-0.254797,-0.285067,0.893816,-0.243326,-0.249241,0.976268,-187.2,0.124242,-0.283207
1301,ENST00000585273.5,-0.202436,-0.234628,0.862795,-0.208798,-0.21603,0.966522,-224.4,0.110667,-0.298802
1302,ENST00000584840.5,-0.248072,-0.274206,0.904692,-0.219748,-0.227811,0.964607,-201.1,0.119769,-0.289769
1303,ENST00000454482.2,-0.076499,-0.093492,0.818247,-0.068618,-0.073673,0.931388,-597.8,0.115642,-0.363625
1304,ENST00000662473.1,-0.101756,-0.114569,0.888163,-0.082786,-0.083883,0.986922,-477.6,0.114453,-0.350147
1305,ENST00000662612.1,-0.052698,-0.057295,0.919769,-0.043549,-0.043741,0.995611,-874.7,0.109793,-0.334493
1306,ENST00000432141.1,-0.220705,-0.234839,0.939816,-0.195326,-0.193879,1.007465,-288,0.107101,-0.334884
1307,ENST00000317019.2,-0.021524,-0.025994,0.828037,-0.03573,-0.035354,1.010616,-1089,0.106317,-0.30702
1308,ENST00000531711.1,-0.263946,-0.315216,0.837351,-0.227905,-0.248718,0.916321,-249.4,0.142857,-0.45018
1309,ENST00000420873.2,-0.059621,-0.076822,0.776087,-0.060214,-0.065006,0.926287,-790.3,0.12273,-0.434433
1310,ENST00000667465.1,-0.013371,-0.017,0.786543,-0.020296,-0.021054,0.964001,-1510.9,0.104966,-0.258671
1311,ENST00000549957.1,-0.015751,-0.017205,0.915491,-0.026972,-0.026356,1.023354,-1262.7,0.106932,-0.266786
1312,ENST00000663992.1,0.009433,-0.001127,-8.369659,-0.010145,-0.012621,0.803836,-887.4,0.127407,-0.328545
1313,ENST00000663541.1,0.003077,-0.005701,-0.539765,-0.016357,-0.018683,0.87553,-1168.4,0.122342,-0.340245
1314,ENST00000663575.1,-0.001847,-0.011221,0.164578,-0.027786,-0.028624,0.970745,-689.5,0.124311,-0.292409
1315,ENST00000659498.1,0.001061,-0.007082,-0.149815,-0.012138,-0.014253,0.851665,-1283.1,0.122073,-0.33748
1316,ENST00000662127.1,-0.004095,-0.016041,0.255266,-0.032929,-0.036166,0.910499,-708.6,0.12884,-0.324748
1317,ENST00000653894.1,0.00625,-0.002853,-2.190556,-0.020146,-0.021948,0.917866,-1097.8,0.119798,-0.326241
1318,ENST00000426250.4,0.000148,-0.00387,-0.038259,-0.006794,-0.007951,0.854535,-2089.8,0.114184,-0.287455
1319,ENST00000668395.1,0.008847,-0.000253,-34.991125,-0.013479,-0.015581,0.865061,-1092.3,0.125685,-0.332309
1320,ENST00000667144.1,-0.044203,-0.051247,0.862539,-0.05713,-0.057671,0.990618,-513.5,0.111861,-0.288483
1321,ENST00000658779.1,-0.004552,-0.017815,0.255527,-0.035809,-0.039159,0.914464,-649.2,0.127617,-0.323468
1322,ENST00000661366.1,-0.059992,-0.068431,0.876685,-0.083529,-0.082572,1.011593,-377.7,0.115953,-0.293701
1323,ENST00000550334.2,-0.009657,-0.014375,0.671834,-0.035665,-0.035379,1.00809,-879.3,0.111688,-0.285394
1324,ENST00000656147.1,0.006742,-0.001515,-4.451179,-0.013403,-0.01516,0.8841,-1165,0.120044,-0.320672
1325,ENST00000655489.1,-0.026383,-0.030372,0.868661,-0.03952,-0.039564,0.998882,-828.4,0.104956,-0.268264
1326,ENST00000665830.1,-0.00077,-0.008354,0.092218,-0.013622,-0.015803,0.861986,-1335.5,0.118737,-0.348422
1327,ENST00000318426.6,-0.055631,-0.056717,0.980864,-0.051031,-0.050097,1.018632,-782.3,0.108767,-0.284145
1328,ENST00000539026.1,-0.409409,-0.413216,0.990787,-0.322466,-0.314342,1.025843,-173.4,0.115385,-0.302618
1329,ENST00000532841.5,-0.177935,-0.173748,1.024099,-0.161515,-0.152649,1.058076,-292,0.103792,-0.291127
1330,ENST00000531049.1,-0.309339,-0.312172,0.990925,-0.226316,-0.219809,1.029601,-201.9,0.123167,-0.29429
1331,ENST00000663212.1,-0.03162,-0.036825,0.858653,-0.043245,-0.044197,0.978444,-792.9,0.105807,-0.315268
1332,ENST00000654925.1,-0.045197,-0.053216,0.849314,-0.052405,-0.05381,0.973886,-489,0.118245,-0.310673
1333,ENST00000500370.2,-0.042583,-0.05629,0.756493,-0.066857,-0.070925,0.942636,-535.7,0.111765,-0.348726
1334,ENST00000555866.5,-1.266358,-1.297797,0.975775,-1.069198,-1.061874,1.006897,-62,0.118182,-0.280543
1335,ENST00000667310.1,-0.002762,-0.012243,0.22558,-0.025137,-0.027028,0.930009,-1031.7,0.111332,-0.341139
1336,ENST00000660378.1,-0.411007,-0.446893,0.919698,-0.347793,-0.35647,0.97566,-147.7,0.132287,-0.330425
1337,ENST00000667668.1,-0.032947,-0.040524,0.813016,-0.066845,-0.066797,1.00072,-483,0.108802,-0.295052
1338,ENST00000560255.2,-0.013221,-0.020873,0.633424,-0.016678,-0.018915,0.881731,-1660.3,0.119138,-0.393062
1339,ENST00000321800.11,-0.313238,-0.324404,0.96558,-0.23115,-0.233175,0.991317,-205,0.113154,-0.289548
1340,ENST00000544677.1,-0.475258,-0.492632,0.964734,-0.362174,-0.368008,0.984147,-138.9,0.123142,-0.29428
1341,ENST00000579749.1,-0.33012,-0.352945,0.93533,-0.263733,-0.262178,1.005928,-171.5,0.118557,-0.294168
1342,ENST00000665734.1,-0.134769,-0.146726,0.918512,-0.130839,-0.131587,0.994312,-426.6,0.115538,-0.33965
1343,ENST00000613377.1,-1.579151,-1.603082,0.985072,-1.187225,-1.188571,0.998868,-67.1,0.134884,-0.310648
1344,ENST00000332012.5,-0.060502,-0.073323,0.825153,-0.053194,-0.058135,0.91501,-950.6,0.130069,-0.469896
1345,ENST00000577000.1,-0.585672,-0.615378,0.951727,-0.436872,-0.442013,0.98837,-175.6,0.117391,-0.380911
1346,ENST00000317292.8,-0.226701,-0.254624,0.890334,-0.179241,-0.183984,0.974224,-245.3,0.124661,-0.331935
1347,ENST00000586721.6,-0.214038,-0.2346,0.912353,-0.170894,-0.174942,0.976864,-298.8,0.104612,-0.33573
1348,ENST00000592709.5,-0.243304,-0.261842,0.929202,-0.177615,-0.182513,0.973165,-253.2,0.132597,-0.349241
1349,ENST00000589639.1,-0.36879,-0.392809,0.938853,-0.223965,-0.231349,0.96808,-195.3,0.134812,-0.332709
1350,ENST00000591008.2,-0.177737,-0.193384,0.919091,-0.131337,-0.134052,0.979752,-357.9,0.116098,-0.34883
1351,ENST00000669248.1,-0.256999,-0.275601,0.932501,-0.158206,-0.162488,0.973647,-253.9,0.128238,-0.328461
1352,ENST00000662725.1,-0.234018,-0.248236,0.942722,-0.159968,-0.161978,0.987591,-291.4,0.106176,-0.315368
1353,ENST00000656469.1,-0.268851,-0.288309,0.932513,-0.199801,-0.203349,0.982551,-271.4,0.112426,-0.320804
1354,ENST00000653355.1,-0.246909,-0.272261,0.906883,-0.184144,-0.188822,0.975226,-271.8,0.110727,-0.313134
1355,ENST00000663804.1,-0.087103,-0.099513,0.875289,-0.081131,-0.083572,0.970797,-518.7,0.114112,-0.35
1356,ENST00000658545.1,-0.284446,-0.307978,0.923592,-0.207568,-0.211958,0.979286,-243.6,0.121821,-0.325668
1357,ENST00000669889.1,-0.217193,-0.235094,0.923856,-0.151841,-0.15638,0.970977,-305.3,0.123904,-0.334392
1358,ENST00000665092.1,-0.181538,-0.203761,0.890937,-0.129835,-0.137029,0.947503,-315.7,0.116178,-0.342408
1359,ENST00000653316.1,-0.219368,-0.239459,0.916099,-0.145631,-0.150493,0.967697,-266,0.129808,-0.319328
1360,ENST00000666056.1,-0.204266,-0.220605,0.925934,-0.158767,-0.162101,0.979432,-319.2,0.112051,-0.336114
1361,ENST00000670131.1,-0.204613,-0.224211,0.912593,-0.145034,-0.149357,0.971055,-344.4,0.116466,-0.345436
1362,ENST00000660172.1,-0.247349,-0.269254,0.918649,-0.197806,-0.201257,0.982854,-261.7,0.123472,-0.319536
1363,ENST00000655163.1,-0.265822,-0.285109,0.932352,-0.17222,-0.177706,0.969125,-258.2,0.113609,-0.305201
1364,ENST00000658818.1,-0.193759,-0.210883,0.918796,-0.128304,-0.132931,0.965194,-317,0.113265,-0.32314
1365,ENST00000669700.1,-0.294413,-0.318552,0.924223,-0.231944,-0.237849,0.975174,-200.6,0.121069,-0.314914
1366,ENST00000592663.6,-0.392337,-0.409841,0.957292,-0.227867,-0.231871,0.982729,-210,0.119581,-0.313433
1367,ENST00000367207.7,-0.091294,-0.09535,0.957462,-0.073631,-0.073469,1.002194,-618.3,0.115873,-0.32697
1368,ENST00000418245.5,-0.188353,-0.19681,0.957031,-0.141484,-0.142077,0.995823,-378,0.113004,-0.33871
1369,ENST00000427799.1,-0.191681,-0.206968,0.926137,-0.173668,-0.173886,0.998747,-342,0.117819,-0.332685
1370,ENST00000656706.1,-0.731318,-0.730604,1.000977,-0.556002,-0.539934,1.029758,-106,0.106599,-0.268354
1371,ENST00000446880.5,-0.071308,-0.081974,0.869887,-0.067479,-0.067555,0.998867,-640.3,0.111717,-0.348747
1372,ENST00000543656.2,-0.078357,-0.087756,0.892897,-0.080912,-0.079736,1.01475,-552.5,0.1062,-0.316982
1373,ENST00000443642.1,-0.244621,-0.27755,0.881359,-0.224408,-0.232332,0.965896,-257.5,0.128319,-0.379234
1374,ENST00000450199.1,-0.083728,-0.102266,0.818727,-0.066136,-0.070665,0.935911,-644.1,0.118043,-0.393704
1375,ENST00000457853.1,-0.122473,-0.135604,0.903169,-0.129969,-0.132211,0.983042,-334.5,0.122081,-0.354719
1376,ENST00000653970.1,-0.077521,-0.088219,0.878741,-0.0615,-0.063996,0.960988,-671.5,0.118538,-0.35047
1377,ENST00000655925.1,-0.03736,-0.045486,0.821358,-0.033518,-0.035337,0.948522,-845.5,0.112253,-0.321605
1378,ENST00000663616.1,-0.020686,-0.027001,0.76612,-0.033799,-0.034694,0.974204,-932.9,0.109153,-0.31613
1379,ENST00000655316.1,-0.063236,-0.070021,0.903089,-0.054201,-0.055411,0.978158,-657.6,0.112031,-0.320156
1380,ENST00000664104.1,-0.110262,-0.121962,0.904072,-0.09381,-0.095915,0.978053,-502.8,0.110207,-0.371619
1381,ENST00000655675.1,-0.055419,-0.062231,0.890546,-0.058449,-0.060456,0.966809,-626.9,0.110302,-0.326001
1382,ENST00000653657.1,-0.038339,-0.044274,0.865942,-0.036034,-0.037893,0.950947,-1063.4,0.112935,-0.348999
1383,ENST00000426753.6,-0.226711,-0.23961,0.946165,-0.203028,-0.201937,1.005401,-187.2,0.126718,-0.285366
