,mirna,mirna_id,Seqname,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15_x,16_x,17_x,18_x,19_x,20_x,21_x,22_x,23_x,24_x,25_x,26_x,27_x,28_x,29_x,30_x,0_x,1_x,2_x,3_x,4_x,5_y,6_y,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,15_y,16_y,17_y,18_y,19_y,20_y,21_y,22_y,23_y,24_y,25_y,26_y,27_y,28_y,29_y,30_y,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_x,0,1,2,3,4,5,6,7_y
1305,gma-miR4377,1306,gma-miR4377,0.7571,0.0,0.0,1.0,0.101716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,0.375,0.75,0.18945,0.153411,0.122599,-1.0,24.0,14.0,0.0,0.583333,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.304348,0.217391,0.26087,0.217391,0.136364,0.181818,0.136364,0.136364,0.136364,0.181818,0.086957,0.304348,0.652174,0.826087,0.956522,0.043478,0.043478,0.217391,0.521739,0.695652,0.173913,0.434783,0.565217,0.73913,0.913043,0.130435,0.130435,0.26087,0.478261,1.0,-17.856745,18.622156,23.411983,-12.070912,17.579878,-17.017853,-13.021697,-13.526288,-12.902768,20.254395,-20.143169,26.118641,-14.533689,75.955498,-14.087481,-6.822285,58.481548,-20.28166,-22.51454,27.20332,17.777376,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,32.086403,-13.040855,-4.047346,28.224232,-9.586593,-12.523766,-12.832119,-12.372184,33.711967,12.2644,21.384253,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,24.737848,32.386074,-16.213028,-10.498036,-16.09383,-11.655176,24.925974,-9.911789,-5.898268,-9.312584,34.711655,37.848679,-8.016993,27.217445,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.229042,0.229013,1.000126,-208.858225,-209.273833,0.998014,70.866667,4.050028,-1.7,393.4127,1.991838,0.050463,0.335498,0.150412,0.050463,0.050463,0.050463,0.050463,0.050463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,ath-miR5654-5p,1307,ath-miR5654-5p,0.8966,0.0,0.0,1.0,0.111428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.3,0.15,0.6,0.206744,0.17724,0.145396,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224588,0.0,0.0,0.275412,0.0,0.0,0.0,0.275412,0.224588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368421,0.263158,0.0,0.368421,0.222222,0.0,0.222222,0.0,0.222222,0.0,0.052632,0.157895,0.263158,0.526316,0.684211,0.105263,0.105263,0.315789,0.842105,0.894737,0.0,0.0,0.0,0.0,0.0,0.368421,0.421053,0.631579,0.789474,1.0,32.143257,-23.044512,31.745316,37.929089,-24.08679,-17.017853,-13.021697,-13.526288,37.097233,-21.412273,-20.143169,84.451973,35.466312,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,37.476234,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,34.30127,-16.92882,-9.280594,33.786972,89.501961,33.90617,-11.655176,33.259308,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,32.34623,-11.634482,88.915062,-4.804327,-9.33116,44.677624,0.257487,0.257906,0.998377,-266.810429,-266.417615,1.001474,0.0,0.0,0.0,0.0,0.0,0.000526,0.341811,0.001539,0.000912,0.000912,0.000912,0.000912,0.000912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,mtr-miR2592bm-3p,1308,mtr-miR2592bm-3p,0.5835,0.0,0.0,1.0,0.111428,12.0,0.571429,-1.0,0.0,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.2499999840513247,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,0.377856,0.378077,0.999415,-577.275039,-577.441121,0.999712,0.0,0.47619,0.714286,0.428571,0.285714,0.123329,0.083844,0.090228,-1.0,21.0,7.0,0.0,0.333333,0.0,0.0,0.142857,0.0,0.142857,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.142857,0.0,0.0,0.35,0.2,0.35,0.1,0.105263,0.105263,0.105263,0.263158,0.052632,0.052632,0.15,0.2,0.3,0.4,0.6,0.45,0.45,0.65,0.75,1.0,0.05,0.1,0.7,0.85,0.95,0.35,0.0,0.35,0.8,0.8,77.381355,-23.044512,29.364365,35.548138,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,73.825821,-20.143169,-15.548026,33.085361,-7.377837,-14.087481,-6.822285,70.386307,-20.28166,-22.51454,-14.463349,23.729757,35.225266,34.877274,-8.972471,-9.552787,32.050667,-16.021557,38.038784,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,18.216782,-20.282415,28.47933,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,38.338455,-16.213028,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,38.306465,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249457,0.250002,0.997821,-249.366087,-249.288744,1.00031,-13.725,5.275022,0.55,419.4962,1.905931,0.039923,0.270304,0.147695,0.039923,0.039923,0.039923,0.039923,0.039923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,ath-miR5663-5p,1309,ath-miR5663-5p,1.2015,1.0,0.323515,1.0,0.104662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952,0.285714,0.571429,0.285714,0.090228,0.069637,0.032851,-1.0,21.0,0.0,0.0,0.0,0.0,0.224588,0.0,0.0,0.0,0.275412,0.224588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275412,0.0,0.0,0.0,0.0,0.25,0.35,0.2,0.2,0.157895,0.157895,0.105263,0.052632,0.210526,0.105263,0.05,0.05,0.25,0.45,0.75,0.2,0.5,0.6,0.8,0.95,0.1,0.1,0.35,0.4,0.65,0.15,0.15,0.7,0.9,1.0,-17.856745,24.574537,-18.254684,-12.070912,-24.08679,30.601196,-13.021697,34.092762,-12.902768,-21.412273,75.094925,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,25.104509,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,34.578194,-4.047346,34.176613,-9.586593,35.095284,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,32.494644,-13.452455,19.421867,25.751175,31.920317,30.690229,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,-17.65377,35.984566,-11.084935,-4.804327,-9.33116,-5.322375,0.249483,0.250308,0.996706,-249.649489,-248.858346,1.003179,0.0,0.0,0.0,0.0,0.0,0.027099,0.317821,0.085266,0.027099,0.027099,0.027099,0.027099,0.027099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,ath-miR868-5p,1310,ath-miR868-5p,1.0053,0.0,0.0,9.0,1.002851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952,0.285714,0.714286,0.142857,0.291244,0.252352,0.186744,-1.0,21.0,2.0,10.0,0.095238,0.47619,0.0,0.188456,0.0,0.0,0.0,0.0,0.188456,0.0,0.0,0.0,0.0,0.188456,0.0,0.0,0.188456,0.246175,0.0,0.0,0.0,0.0,0.3,0.35,0.2,0.15,0.263158,0.105263,0.157895,0.263158,0.157895,0.052632,0.15,0.5,0.55,0.65,1.0,0.05,0.2,0.45,0.6,0.9,0.25,0.25,0.4,0.7,0.85,0.1,0.1,0.35,0.35,0.95,-17.856745,-23.044512,29.364365,-12.070912,-24.08679,-17.017853,82.2164,-13.526288,34.716282,26.206776,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,85.68531,-15.568382,-16.021557,85.657837,-13.040855,-4.047346,-13.442435,-9.586593,35.095284,82.405975,-12.372184,-7.954699,-29.402267,-20.282415,28.47933,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,78.30928,38.338455,-16.213028,-10.498036,-16.09383,-11.655176,30.878355,37.70726,-5.898268,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.25014,0.250616,0.998098,-248.598384,-247.744206,1.003448,224.7,5.275022,0.55,236.2886,1.660807,0.045038,0.317821,0.141709,0.045038,0.045038,0.045038,0.045038,0.045038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,gma-miR10407c,1311,gma-miR10407c,0.5912,0.0,0.0,1.0,0.09901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.375,0.375,0.25,0.012393,0.018079,0.022797,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.0,0.136364,0.0,0.136364,0.0,0.0,0.0,0.0,0.136364,0.0,0.136364,0.136364,0.0,0.181818,0.304348,0.391304,0.173913,0.130435,0.363636,0.090909,0.090909,0.045455,0.090909,0.136364,0.130435,0.173913,0.521739,0.608696,0.869565,0.043478,0.086957,0.565217,0.782609,0.913043,0.304348,0.304348,0.434783,0.478261,1.0,0.217391,0.217391,0.391304,0.391304,0.956522,-17.856745,-23.044512,-18.254684,29.595757,-24.08679,-17.017853,28.64497,-13.526288,70.430565,-21.412273,21.523499,26.118641,27.13298,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,19.152128,-14.463349,17.777376,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,32.086403,-13.040855,-4.047346,-13.442435,-9.586593,29.142902,-12.832119,112.627815,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,69.880882,-28.197182,19.798794,-15.698732,-16.92882,74.052742,-16.213028,-10.498036,-16.09383,30.011492,-16.740694,-9.911789,-5.898268,32.354084,-6.955015,37.848679,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.229253,0.229997,0.996766,-208.640217,-207.951037,1.003314,0.0,0.0,0.0,0.0,0.0,0.029392,0.369342,0.07958,0.029392,0.029392,0.029392,0.029392,0.029392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,mtr-miR5244,1312,mtr-miR5244,0.8801,0.0,0.0,1.0,0.107885,15.0,0.714286,-1.0,0.0,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,0.1999999916743469,2.775217681553437e-09,0.1999999916743469,0.1999999916743469,2.775217681553437e-09,0.1999999916743469,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,0.1999999916743469,2.775217681553437e-09,2.775217681553437e-09,0.315673,0.315942,0.999148,-402.846969,-402.486223,1.000896,0.0,0.333333,0.428571,0.142857,0.428571,0.092204,0.102172,0.079525,-1.0,21.0,6.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.142857,0.142857,0.142857,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.142857,0.25,0.4,0.25,0.1,0.210526,0.157895,0.052632,0.263158,0.157895,0.0,0.1,0.1,0.35,0.55,0.65,0.05,0.15,0.4,0.75,0.9,0.45,0.45,0.6,0.95,1.0,0.2,0.0,0.2,0.3,0.3,-17.856745,24.574537,-18.254684,-12.070912,23.532259,-17.017853,-13.021697,-13.526288,-12.902768,26.206776,27.47588,32.071022,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,-20.28166,25.104509,-14.463349,-23.889292,-12.393785,34.877274,-8.972471,-9.552787,-15.568382,31.597492,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,35.246864,-7.954699,18.216782,27.336634,28.47933,-15.124404,-13.452455,67.040916,-21.867874,-15.698732,30.690229,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,35.984566,-11.084935,-4.804327,-9.33116,-5.322375,0.249352,0.249769,0.998331,-249.711516,-249.307565,1.00162,-42.94,8.500108,1.26,546.7235,1.815043,0.041559,0.308174,0.134857,0.041559,0.041559,0.041559,0.041559,0.041559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,gma-miR9751,1313,gma-miR9751,0.6312,0.0,0.0,7.0,0.691742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.125,0.25,0.04526,0.020212,0.014267,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.2,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.434783,0.304348,0.043478,0.217391,0.227273,0.0,0.090909,0.045455,0.090909,0.0,0.130435,0.173913,0.478261,0.73913,1.0,0.086957,0.217391,0.304348,0.347826,0.913043,0.043478,0.0,0.0,0.043478,0.043478,0.521739,0.521739,0.565217,0.826087,0.869565,107.143257,-23.044512,23.411983,71.262421,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,21.523499,-15.548026,-14.533689,-7.377837,-14.087481,76.511047,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,32.11388,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,154.142914,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,28.214214,-28.197182,61.465462,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,75.316345,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,74.002174,36.344292,0.251822,0.252941,0.995576,-209.961251,-208.779823,1.005659,0.0,0.0,0.0,0.0,0.0,0.003971,0.395668,0.010036,0.005532,0.005532,0.005532,0.005532,0.005532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,gma-miR5378,1314,gma-miR5378,0.8476,0.0,0.0,1.0,0.106286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636,0.545455,0.272727,0.272727,0.063959,0.029292,0.020781,-1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.204782,0.0,0.159044,0.159044,0.0,0.0,0.0,0.0,0.159044,0.0,0.159044,0.0,0.0,0.0,0.428571,0.190476,0.190476,0.190476,0.25,0.25,0.25,0.05,0.1,0.0,0.095238,0.333333,0.52381,0.761905,0.952381,0.142857,0.142857,0.238095,0.571429,1.0,0.285714,0.285714,0.428571,0.47619,0.666667,0.047619,0.047619,0.190476,0.809524,0.904762,-17.856745,22.410032,-18.254684,33.383633,21.367754,28.436691,-13.021697,-13.526288,78.006317,-21.412273,-20.143169,29.906517,76.375397,-7.377837,-14.087481,-6.822285,66.057297,-20.28166,22.940004,-14.463349,21.565252,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,32.622425,-12.372184,-7.954699,16.052277,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,29.241516,-10.498036,-16.09383,-11.655176,74.168396,35.542755,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,31.005322,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.241856,0.242253,0.99836,-234.711418,-234.168248,1.00232,0.0,0.0,0.0,0.0,0.0,0.021099,0.327858,0.064353,0.021099,0.021289,0.02148,0.02167,0.021861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,gma-miR4349-3p,1315,gma-miR4349-3p,0.6642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.375,0.5,0.065511,0.046999,0.054488,-1.0,24.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.15,0.173913,0.478261,0.086957,0.26087,0.227273,0.0,0.136364,0.045455,0.318182,0.045455,0.130435,0.130435,0.304348,0.391304,0.478261,0.043478,0.26087,0.565217,0.695652,0.869565,0.913043,0.0,0.913043,0.956522,0.956522,0.086957,0.173913,0.521739,0.608696,1.0,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,70.430565,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,69.245857,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,32.694199,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,32.080074,-12.523766,-12.832119,70.961151,33.711967,-29.402267,21.384253,-19.139719,-15.124404,28.214214,13.469486,19.798794,25.967936,24.737848,-9.280594,67.120308,-10.498036,-16.09383,-11.655176,-16.740694,31.754879,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,107.34623,30.032185,-11.084935,-4.804327,-9.33116,-5.322375,0.228798,0.229873,0.995323,-209.3372,-208.082124,1.006032,0.0,0.0,0.0,0.0,0.0,0.008729,0.398233,0.021919,0.012144,0.012144,0.012144,0.012144,0.012144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,gma-miR1514a-3p,1316,gma-miR1514a-3p,0.3792,1.0,0.323515,1.0,0.106286,18.0,0.857143,1.0,144.0,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,0.1999999916743469,0.1999999916743469,0.1999999916743469,0.1999999916743469,2.775217681553437e-09,0.1999999916743469,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,2.775217681553437e-09,0.276124,0.277707,0.994298,-308.913798,-307.497847,1.004605,0.0,0.190476,0.142857,0.285714,0.142857,0.022557,0.017409,0.028721,-1.0,21.0,0.0,3.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.234639,0.19134,0.19134,0.0,0.19134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.35,0.1,0.1,0.263158,0.052632,0.0,0.105263,0.052632,0.052632,0.05,0.35,0.65,0.9,1.0,0.1,0.3,0.45,0.5,0.8,0.15,0.0,0.15,0.85,0.85,0.2,0.0,0.2,0.25,0.25,172.619446,-23.044512,29.364365,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,73.825821,27.47588,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,38.032455,35.095284,-12.832119,35.246864,-7.954699,18.216782,-20.282415,-19.139719,32.494644,34.166595,-28.197182,73.370224,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,38.287888,-5.322375,0.248544,0.250275,0.993085,-250.114994,-248.8038,1.00527,117.42,8.500108,0.94,600.814,1.855417,0.010377,0.33242,0.031215,0.012014,0.012014,0.012014,0.012014,0.012014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,ath-miR841a-3p,1317,ath-miR841a-3p,0.8131,0.0,0.0,1.0,0.111428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952,0.142857,0.714286,0.285714,0.293533,0.250699,0.340559,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240944,0.0,0.240944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277168,0.0,0.0,0.0,0.240944,0.15,0.45,0.25,0.15,0.210526,0.052632,0.052632,0.210526,0.210526,0.052632,0.05,0.05,0.35,0.35,0.85,0.1,0.15,0.3,0.8,0.95,0.4,0.4,0.5,0.6,0.75,0.25,0.25,0.7,0.7,1.0,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,34.597351,-13.526288,-12.902768,-21.412273,75.094925,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,35.225266,34.877274,-8.972471,38.066261,32.050667,-16.021557,38.038784,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,34.78693,35.246864,-7.954699,-29.402267,27.336634,-19.139719,-15.124404,-13.452455,-28.197182,25.751175,79.539368,30.690229,38.338455,31.406021,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,40.664036,-3.817989,39.602058,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249974,0.250461,0.998055,-248.735168,-248.208503,1.002122,0.0,0.0,0.0,0.0,0.0,0.016502,0.310254,0.053189,0.016502,0.021686,0.026869,0.032053,0.037236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,ath-miR2112-5p,1318,ath-miR2112-5p,1.192,0.0,0.0,0.0,0.0,15.0,0.714286,-1.0,0.0,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,0.2416248532475736,3.352807964748682e-09,3.352807964748682e-09,0.2751253866123518,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,0.2416248532475736,0.2416248532475736,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,3.352807964748682e-09,0.316329,0.316498,0.999468,-401.85527,-401.840042,1.000038,0.0,0.428571,0.428571,0.571429,0.285714,0.061442,0.069637,0.032851,-1.0,21.0,5.0,0.0,0.238095,0.0,0.0,0.204782,0.0,0.0,0.0,0.159044,0.0,0.0,0.159044,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.0,0.0,0.159044,0.35,0.2,0.25,0.2,0.263158,0.052632,0.105263,0.157895,0.052632,0.210526,0.2,0.25,0.6,0.7,0.9,0.35,0.35,0.65,0.75,0.95,0.1,0.1,0.4,0.55,1.0,0.05,0.05,0.15,0.45,0.8,29.762304,-23.044512,76.983414,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,34.716282,73.825821,-20.143169,32.071022,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,25.104509,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,34.578194,43.571701,-13.442435,-9.586593,-12.523766,-12.832119,35.246864,-7.954699,-29.402267,-20.282415,28.47933,32.494644,-13.452455,-28.197182,-21.867874,-15.698732,30.690229,-9.280594,-16.213028,-10.498036,79.144272,-11.655176,-16.740694,-9.911789,-5.898268,38.306465,-6.955015,43.80106,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249984,0.250377,0.998433,-248.886599,-248.673754,1.000856,-7.08,9.500077,0.6,636.8279,1.832726,0.038578,0.304549,0.126671,0.038578,0.038578,0.038578,0.038578,0.038578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
