ViRBase ID	Virus Name	Virus Strain Name	Taxonomy ID	Virus Family	Host Species	Interactor1 Source	Interactor1 Category	Interactor1 Symbol	Interactor1 ID	Interactor2 Source	Interactor2 Category	Interactor2 Symbol	Interactor2 ID	PMID	Score
HHID00104039	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000729	LNC_000729	host	mRNA	CRB3	100517699	32063887	0.4752
HHID00104040	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000729	LNC_000729	host	mRNA	PSPN	100518237	32063887	0.4752
HHID00104041	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000729	LNC_000729	host	mRNA	TUBB4A	100736584	32063887	0.4752
HHID00104042	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000729	LNC_000729	host	mRNA	TNFSF9	100736831	32063887	0.4752
HHID00104043	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000729	LNC_000729	host	mRNA	CLPP	100737271	32063887	0.4752
HHID00104044	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000730	LNC_000730	host	mRNA	CD70	733577	32063887	0.4752
HHID00104045	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000730	LNC_000730	host	mRNA	KHSRP	100516780	32063887	0.4752
HHID00104046	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000730	LNC_000730	host	mRNA	GTF2F1	100516955	32063887	0.4752
HHID00104047	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000730	LNC_000730	host	mRNA	ALKBH7	100517144	32063887	0.4752
HHID00104048	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000730	LNC_000730	host	mRNA	PSPN	100518237	32063887	0.4752
HHID00104049	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000730	LNC_000730	host	mRNA	ACER1	100622165	32063887	0.4752
HHID00104050	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000730	LNC_000730	host	mRNA	CLPP	100737271	32063887	0.4752
HHID00104051	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000731	LNC_000731	host	mRNA	CD70	733577	32063887	0.4752
HHID00104052	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000731	LNC_000731	host	mRNA	KHSRP	100516780	32063887	0.4752
HHID00104053	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000731	LNC_000731	host	mRNA	GTF2F1	100516955	32063887	0.4752
HHID00104054	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000731	LNC_000731	host	mRNA	ALKBH7	100517144	32063887	0.4752
HHID00104055	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000731	LNC_000731	host	mRNA	MLLT1	100517879	32063887	0.4752
HHID00104056	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000731	LNC_000731	host	mRNA	PSPN	100518237	32063887	0.4752
HHID00104057	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000731	LNC_000731	host	mRNA	ACER1	100622165	32063887	0.4752
HHID00104058	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000731	LNC_000731	host	mRNA	CLPP	100737271	32063887	0.4752
HHID00104059	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000732	LNC_000732	host	mRNA	RUFY1	100519354	32063887	0.4752
HHID00104060	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000732	LNC_000732	host	mRNA	HNRNPH1	100519535	32063887	0.4752
HHID00104061	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000732	LNC_000732	host	mRNA	CBY3	100520602	32063887	0.4752
HHID00104062	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000734	LNC_000734	host	mRNA	JMY	100510894	32063887	0.4752
HHID00104063	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000734	LNC_000734	host	mRNA	HOMER1	100511070	32063887	0.4752
HHID00104064	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000739	LNC_000739	host	mRNA	STARD4	100233203	32063887	0.4752
HHID00104065	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000739	LNC_000739	host	mRNA	CAMK4	100515364	32063887	0.4752
HHID00104066	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000742	LNC_000742	host	lncRNA	EPB41L4A	100739170	32063887	0.4752
HHID00104067	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000743	LNC_000743	host	mRNA	LMNB1	100513342	32063887	0.4752
HHID00104068	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000745	LNC_000745	host	mRNA	SAR1B	494017	32063887	0.4752
HHID00104069	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000745	LNC_000745	host	mRNA	JADE2	100513723	32063887	0.4752
HHID00104070	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000745	LNC_000745	host	mRNA	CDKL3	102163319	32063887	0.4752
HHID00104071	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000746	LNC_000746	host	mRNA	SAR1B	494017	32063887	0.4752
HHID00104072	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000746	LNC_000746	host	mRNA	JADE2	100513723	32063887	0.4752
HHID00104073	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000746	LNC_000746	host	mRNA	CDKL3	102163319	32063887	0.4752
HHID00104074	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000747	LNC_000747	host	mRNA	REEP2	100520367	32063887	0.4752
HHID00104075	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000747	LNC_000747	host	mRNA	EGR1	100520726	32063887	0.4752
HHID00104076	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000747	LNC_000747	host	mRNA	ETF1	100520896	32063887	0.4752
HHID00104077	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000747	LNC_000747	host	mRNA	HSPA9	100521183	32063887	0.4752
HHID00104078	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000748	LNC_000748	host	mRNA	SLC23A1	396578	32063887	0.4752
HHID00104079	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000748	LNC_000748	host	mRNA	SPATA24	100415925	32063887	0.4752
HHID00104080	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000748	LNC_000748	host	mRNA	PAIP2	100522309	32063887	0.4752
HHID00104081	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000748	LNC_000748	host	mRNA	MZB1	100522482	32063887	0.4752
HHID00104082	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000748	LNC_000748	host	mRNA	PROB1	100522667	32063887	0.4752
HHID00104083	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000749	LNC_000749	host	mRNA	STING1	100217389	32063887	0.4752
HHID00104084	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000749	LNC_000749	host	mRNA	DNAJC18	100524673	32063887	0.4752
HHID00104085	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000749	LNC_000749	host	mRNA	CXXC5	100524854	32063887	0.4752
HHID00104086	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000749	LNC_000749	host	mRNA	PSD2	100737524	32063887	0.4752
HHID00104087	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000750	LNC_000750	host	mRNA	HBEGF	397564	32063887	0.4752
HHID00104088	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000750	LNC_000750	host	mRNA	ANKHD1	100512270	32063887	0.4752
HHID00104089	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000750	LNC_000750	host	mRNA	CYSTM1	100521956	32063887	0.4752
HHID00104090	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000750	LNC_000750	host	mRNA	PFDN1	100737972	32063887	0.4752
HHID00104091	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000750	LNC_000750	host	mRNA	SLC4A9	100738541	32063887	0.4752
HHID00104092	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000751	LNC_000751	host	mRNA	DHCR7	100627707	32063887	0.4752
HHID00104093	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000751	LNC_000751	host	mRNA	CH242-363D24.1	CH242-363D24.1	32063887	0.4752
HHID00104094	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000754	LNC_000754	host	mRNA	DPF2	100513580	32063887	0.4752
HHID00104095	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000754	LNC_000754	host	mRNA	CDC42EP2	100513778	32063887	0.4752
HHID00104096	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000754	LNC_000754	host	mRNA	SCYL1	100517698	32063887	0.4752
HHID00104097	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000754	LNC_000754	host	mRNA	LTBP3	100517877	32063887	0.4752
HHID00104098	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000754	LNC_000754	host	mRNA	FRMD8	100518413	32063887	0.4752
HHID00104099	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000754	LNC_000754	host	mRNA	SLC25A45	100518597	32063887	0.4752
HHID00104100	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000754	LNC_000754	host	mRNA	TIGD3	100737751	32063887	0.4752
HHID00104101	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000755	LNC_000755	host	mRNA	DPF2	100513580	32063887	0.4752
HHID00104102	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000755	LNC_000755	host	mRNA	CDC42EP2	100513778	32063887	0.4752
HHID00104103	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000755	LNC_000755	host	mRNA	SCYL1	100517698	32063887	0.4752
HHID00104104	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000755	LNC_000755	host	mRNA	LTBP3	100517877	32063887	0.4752
HHID00104105	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000755	LNC_000755	host	mRNA	FRMD8	100518413	32063887	0.4752
HHID00104106	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000755	LNC_000755	host	mRNA	SLC25A45	100518597	32063887	0.4752
HHID00104107	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000755	LNC_000755	host	mRNA	TIGD3	100737751	32063887	0.4752
HHID00104108	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000756	LNC_000756	host	mRNA	LRRC4C	106509370	32063887	0.4752
HHID00104109	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000757	LNC_000757	host	mRNA	LRRC4C	106509370	32063887	0.4752
HHID00104110	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000758	LNC_000758	host	mRNA	TRAF6	396629	32063887	0.4752
HHID00104111	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000758	LNC_000758	host	mRNA	RAG1	397506	32063887	0.4752
HHID00104112	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000758	LNC_000758	host	mRNA	RAG2	100151744	32063887	0.4752
HHID00104113	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000758	LNC_000758	host	mRNA	PRR5L	100523837	32063887	0.4752
HHID00104114	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000759	LNC_000759	host	mRNA	TRAF6	396629	32063887	0.4752
HHID00104115	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000759	LNC_000759	host	mRNA	RAG1	397506	32063887	0.4752
HHID00104116	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000759	LNC_000759	host	mRNA	RAG2	100151744	32063887	0.4752
HHID00104117	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000759	LNC_000759	host	mRNA	PRR5L	100523837	32063887	0.4752
HHID00104118	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000760	LNC_000760	host	mRNA	CD44	100525150	32063887	0.4752
HHID00104119	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000760	LNC_000760	host	mRNA	SLC1A2	100627068	32063887	0.4752
HHID00104120	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000761	LNC_000761	host	mRNA	LGR4	100518646	32063887	0.4752
HHID00104121	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000761	LNC_000761	host	mRNA	CCDC34	100518823	32063887	0.4752
HHID00104122	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000762	LNC_000762	host	mRNA	LDHC	100502559	32063887	0.4752
HHID00104123	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000762	LNC_000762	host	mRNA	IGSF22	100523535	32063887	0.4752
HHID00104124	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000762	LNC_000762	host	mRNA	TMEM86A	100523718	32063887	0.4752
HHID00104125	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000762	LNC_000762	host	mRNA	UEVLD	100524069	32063887	0.4752
HHID00104126	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000762	LNC_000762	host	mRNA	PTPN5	100524422	32063887	0.4752
HHID00104127	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000763	LNC_000763	host	mRNA	TEAD1	100216478	32063887	0.4752
HHID00104128	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000766	LNC_000766	host	mRNA	CCL25	448799	32063887	0.4752
HHID00104129	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000766	LNC_000766	host	mRNA	ELAVL1	100337681	32063887	0.4752
HHID00104130	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000766	LNC_000766	host	mRNA	MAP2K7	100520418	32063887	0.4752
HHID00104131	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000766	LNC_000766	host	mRNA	SNAPC2	100520776	32063887	0.4752
HHID00104132	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000766	LNC_000766	host	mRNA	CTXN1	100520948	32063887	0.4752
HHID00104133	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000766	LNC_000766	host	mRNA	TIMM44	100521124	32063887	0.4752
HHID00104134	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000766	LNC_000766	host	mRNA	FBN3	100738368	32063887	0.4752
HHID00104135	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000767	LNC_000767	host	mRNA	CCL25	448799	32063887	0.4752
HHID00104136	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000767	LNC_000767	host	mRNA	ELAVL1	100337681	32063887	0.4752
HHID00104137	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000767	LNC_000767	host	mRNA	MAP2K7	100520418	32063887	0.4752
HHID00104138	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000767	LNC_000767	host	mRNA	SNAPC2	100520776	32063887	0.4752
HHID00104139	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000767	LNC_000767	host	mRNA	CTXN1	100520948	32063887	0.4752
HHID00104140	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000767	LNC_000767	host	mRNA	TIMM44	100521124	32063887	0.4752
HHID00104141	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000767	LNC_000767	host	mRNA	FBN3	100738368	32063887	0.4752
HHID00104142	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000768	LNC_000768	host	mRNA	CD70	733577	32063887	0.4752
HHID00104143	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000768	LNC_000768	host	mRNA	KHSRP	100516780	32063887	0.4752
HHID00104144	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000768	LNC_000768	host	mRNA	CRB3	100517699	32063887	0.4752
HHID00104145	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000768	LNC_000768	host	mRNA	TNFSF14	100519468	32063887	0.4752
HHID00104146	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000768	LNC_000768	host	mRNA	TUBB4A	100736584	32063887	0.4752
HHID00104147	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000768	LNC_000768	host	mRNA	TNFSF9	100736831	32063887	0.4752
HHID00104148	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000770	LNC_000770	host	mRNA	MEF2C	733590	32063887	0.4752
HHID00104149	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000771	LNC_000771	host	mRNA	RHOBTB3	100523594	32063887	0.4752
HHID00104150	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000774	LNC_000774	host	mRNA	REEP5	100516959	32063887	0.4752
HHID00104151	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000774	LNC_000774	host	mRNA	APC	100517932	32063887	0.4752
HHID00104152	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000775	LNC_000775	host	mRNA	REEP5	100516959	32063887	0.4752
HHID00104153	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000775	LNC_000775	host	mRNA	APC	100517932	32063887	0.4752
HHID00104154	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000776	LNC_000776	host	mRNA	REEP5	100516959	32063887	0.4752
HHID00104155	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000776	LNC_000776	host	mRNA	APC	100517932	32063887	0.4752
HHID00104156	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000777	LNC_000777	host	mRNA	APC	100517932	32063887	0.4752
HHID00104157	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000778	LNC_000778	host	mRNA	YTHDC2	100519357	32063887	0.4752
HHID00104158	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000779	LNC_000779	host	mRNA	YTHDC2	100519357	32063887	0.4752
HHID00104159	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000780	LNC_000780	host	mRNA	YTHDC2	100519357	32063887	0.4752
HHID00104160	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000782	LNC_000782	host	mRNA	TRPC7	100271727	32063887	0.4752
HHID00104161	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000782	LNC_000782	host	mRNA	TGFBI	100519300	32063887	0.4752
HHID00104162	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000783	LNC_000783	host	mRNA	MYOT	100101550	32063887	0.4752
HHID00104163	Porcine deltacoronavirus	Porcine deltacoronavirus	1586324	Coronaviridae	Sus scrofa	host	lncRNA	LNC_000783	LNC_000783	host	mRNA	FAM13B	100517813	32063887	0.4752
