,mirna,lncrna,Label,mirna_id,lncrna_id,pair_id
8156,kshv-miR-K12-1-5p,ENST00000551597.6,1.0,119,-515,8016
8157,hcmv-miR-UL36-3p,ENST00000519043.5,0.0,61,-1788,18346
8158,hcmv-miR-US33-3p,ENST00000480237.1,0.0,62,-1822,11207
8159,hsv1-miR-H14-3p,ENST00000661136.1,1.0,17,-56,1275
8160,hiv1-miR-N367,ENST00000378485.1,1.0,162,-117,4676
8161,kshv-miR-K12-10b,ENST00000676338.1,1.0,117,-74,1966
8162,ebv-miR-BART1-5p,ENST00000631010.1,1.0,76,-375,7482
8163,ebv-miR-BART18-5p,ENST00000571868.1,1.0,100,-88,2633
8164,ebv-miR-BART6-5p,ENST00000465501.5,0.0,83,-998,11776
8165,hsv2-miR-H22,ENST00000666636.1,0.0,38,-1601,13225
8166,kshv-miR-K12-12-5p,ENST00000461203.5,0.0,132,-137,19195
8167,ebv-miR-BART3-3p,ENST00000475015.5,0.0,80,-1288,17245
8168,hcmv-miR-US25-1-5p,ENST00000661011.1,1.0,54,-743,8320
8169,ebv-miR-BART17-5p,ENST00000671203.1,1.0,98,-189,5863
8170,hbv-miR-B19-5p,ENST00000483342.6,0.0,151,-1210,18504
8171,hcmv-miR-US25-1-5p,ENST00000465364.1,1.0,54,-1814,9579
8172,hsv1-miR-H2-5p,ENST00000675704.1,1.0,2,-67,1531
8173,hcmv-miR-US29-5p,ENST00000543656.2,0.0,68,-1373,9787
8174,kshv-miR-K12-9-5p,ENST00000656516.1,1.0,121,-242,7045
8175,hcmv-miR-US25-1-5p,ENST00000672029.1,1.0,54,-846,8582
8176,ebv-miR-BART13-5p,ENST00000366234.7,0.0,108,-632,15678
8177,ebv-miR-BART21-3p,ENST00000625168.1,1.0,114,-134,4818
8178,hcmv-miR-US25-1-5p,ENST00000443642.1,1.0,54,-1374,9139
8179,mcpv-miR-P1-3p,ENST00000554129.1,1.0,161,-220,6756
8180,kshv-miR-K12-5-3p,ENST00000609983.1,0.0,127,-1013,15776
8181,hbv-miR-B21RC-5p,ENST00000660087.1,0.0,152,-799,15646
8182,kshv-miR-K12-8-3p,ENST00000412102.5,0.0,123,-1244,12890
8183,ebv-miR-BART3-3p,ENST00000618227.1,0.0,80,-1538,11528
8184,hsv1-miR-H11,ENST00000432153.6,0.0,13,-1217,11928
8185,ebv-miR-BART6-5p,ENST00000326539.6,0.0,83,-1242,17761
8186,ebv-miR-BART2-5p,ENST00000556130.1,1.0,77,-208,6481
8187,ebv-miR-BART21-3p,ENST00000627548.2,0.0,114,-865,16310
8188,hsv1-miR-H13,ENST00000650606.1,1.0,15,-86,2482
8189,ebv-miR-BART22,ENST00000442751.1,0.0,115,-281,16279
8190,hsv1-miR-H7-3p,ENST00000682294.1,0.0,10,-538,11782
8191,hiv1-miR-TAR-5p,ENST00000390159.3,1.0,164,-32,495
8192,hcmv-miR-US25-1-5p,ENST00000644461.1,1.0,54,-44,861
8193,hsv2-miR-H6-5p,ENST00000521114.5,0.0,46,-411,15097
8194,kshv-miR-K12-2-5p,ENST00000671021.1,1.0,120,-805,8441
8195,ebv-miR-BART19-5p,ENST00000659280.2,0.0,110,-924,13007
8196,ebv-miR-BHRF1-2-3p,ENST00000653606.1,0.0,74,-629,12629
8197,hsv2-miR-H12,ENST00000659749.1,1.0,35,-114,4473
8198,kshv-miR-K12-10a-5p,ENST00000668648.1,0.0,133,-1255,14209
8199,hcmv-miR-US25-1-5p,ENST00000337752.6,1.0,54,-138,4976
8200,kshv-miR-K12-9-5p,ENST00000437035.5,0.0,121,-1389,13041
8201,jcv-miR-J1-3p,ENST00000605505.1,0.0,159,-1646,11189
8202,hcmv-miR-UL70-5p,ENST00000468381.2,0.0,59,-101,14630
8203,ebv-miR-BART15,ENST00000653624.1,0.0,96,-1633,13629
8204,hsv2-miR-H12,ENST00000660455.1,0.0,35,-1575,14679
8205,hsv2-miR-H11-3p,ENST00000655316.1,0.0,34,-1380,10153
8206,kshv-miR-K12-1-5p,ENST00000661636.1,1.0,119,-30,418
8207,hsv1-miR-H11,ENST00000468381.2,1.0,13,-101,3279
8208,hsv2-miR-H23-5p,ENST00000644478.1,0.0,39,-1161,17343
8209,hsv1-miR-H1-3p,ENST00000609009.6,1.0,22,-295,7208
8210,hiv1-miR-H1,ENST00000661636.1,1.0,163,-30,428
8211,kshv-miR-K12-6-3p,ENST00000328376.9,1.0,126,-149,5143
8212,kshv-miR-K12-11-3p,ENST00000431046.1,0.0,118,-1876,10563
8213,hsv1-miR-H1-5p,ENST00000453955.1,0.0,1,-1283,13129
8214,ebv-miR-BART19-5p,ENST00000611838.1,0.0,110,-1855,12519
8215,ebv-miR-BART21-3p,ENST00000556400.5,1.0,114,-511,7971
8216,hsv2-miR-H6-3p,ENST00000650318.1,1.0,47,-96,2841
8217,hsv2-miR-H4-3p,ENST00000659961.1,0.0,29,-258,18271
8218,kshv-miR-K12-1-3p,ENST00000663471.1,0.0,135,-1868,14834
8219,hsv1-miR-H4-5p,ENST00000422999.2,0.0,5,-911,15224
8220,hsv2-miR-H7-5p,ENST00000663992.1,0.0,31,-1313,17010
8221,ebv-miR-BART22,ENST00000643135.1,1.0,115,-530,8070
8222,ebv-miR-BART9-5p,ENST00000657015.1,1.0,106,-106,3787
8223,ebv-miR-BART19-5p,ENST00000663437.1,1.0,110,-113,4427
8224,hsv2-miR-H9-3p,ENST00000424528.2,0.0,32,-1692,13148
8225,ebv-miR-BART18-5p,ENST00000655745.1,0.0,100,-1654,12985
8226,hcmv-miR-US25-1-5p,ENST00000675214.1,1.0,54,-982,8747
8227,hcmv-miR-US25-1-5p,ENST00000656222.1,1.0,54,-26,332
8228,ebv-miR-BART22,ENST00000378485.1,1.0,115,-117,4664
8229,hbv-miR-B3RC-3p,ENST00000655479.1,1.0,147,-200,6363
8230,ebv-miR-BART12,ENST00000645994.1,1.0,92,-49,1107
8231,hcmv-miR-US22-3p,ENST00000668889.1,0.0,67,-1627,19285
8232,ebv-miR-BHRF1-2-5p,ENST00000591166.1,1.0,73,-241,7017
8233,kshv-miR-K12-6-5p,ENST00000489452.1,0.0,125,-1824,17938
8234,hcmv-miR-US25-1-5p,ENST00000643321.1,1.0,54,-1184,8949
8235,hcmv-miR-US25-1-5p,ENST00000481400.5,1.0,54,-150,5155
8236,hcmv-miR-US25-1-5p,ENST00000525436.1,1.0,54,-1019,8784
8237,ebv-miR-BART12,ENST00000626440.2,1.0,92,-589,8136
8238,ebv-miR-BHRF1-3,ENST00000538604.1,1.0,75,-98,3033
8239,ebv-miR-BART3-5p,ENST00000518860.1,1.0,79,-33,504
8240,hcmv-miR-UL69,ENST00000431189.1,0.0,71,-534,9965
8241,ebv-miR-BART13-5p,ENST00000659870.1,0.0,108,-1871,13205
8242,ebv-miR-BART10-3p,ENST00000664295.1,0.0,89,-811,18445
8243,hsv1-miR-H1-5p,ENST00000544550.6,0.0,1,-707,16358
8244,ebv-miR-BART2-5p,ENST00000250805.5,0.0,77,-1004,13821
8245,kshv-miR-K12-1-5p,ENST00000650369.1,0.0,119,-302,15899
8246,hsv1-miR-H14-3p,ENST00000556019.2,1.0,17,-221,6759
8247,hsv2-miR-H5,ENST00000359875.9,1.0,45,-78,2124
8248,hcmv-miR-US25-1-5p,ENST00000676093.1,1.0,54,-69,1660
8249,hsv2-miR-H7-3p,ENST00000654228.1,1.0,43,-157,5293
8250,ebv-miR-BART4-5p,ENST00000589406.1,1.0,81,-116,4602
8251,hcmv-miR-UL112-5p,ENST00000670730.1,0.0,63,-250,18908
8252,hcmv-miR-UL70-3p,ENST00000428461.1,1.0,60,-282,7182
8253,kshv-miR-K12-10a-5p,ENST00000648149.1,1.0,133,-41,739
8254,hcmv-miR-US4-3p,ENST00000647872.1,1.0,65,-99,3119
8255,hcmv-miR-US4-5p,ENST00000662803.1,1.0,58,-459,7836
8256,hcmv-miR-UL70-3p,ENST00000409178.5,1.0,60,-51,1205
8257,hcmv-miR-US25-1-5p,ENST00000631988.1,1.0,54,-1665,9430
8258,ebv-miR-BART1-3p,ENST00000554129.1,1.0,78,-220,6746
8259,hbv-miR-B2RC,ENST00000378953.8,1.0,141,-135,4868
8260,kshv-miR-K12-2-5p,ENST00000655994.1,1.0,120,-801,8433
8261,hsv2-miR-H10,ENST00000623772.1,1.0,33,-178,5712
8262,kshv-miR-K12-10a-5p,ENST00000574093.1,1.0,133,-87,2583
8263,kshv-miR-K12-7-5p,ENST00000565113.5,1.0,138,-164,5424
8264,ebv-miR-BART18-5p,ENST00000661785.1,1.0,100,-103,3509
8265,hsv1-miR-H15,ENST00000670094.1,0.0,18,-750,17082
8266,hcmv-miR-US25-1-5p,ENST00000497248.5,1.0,54,-996,8761
8267,hbv-miR-B3RC-3p,ENST00000658416.1,1.0,147,-198,6275
8268,ebv-miR-BART6-5p,ENST00000543334.5,0.0,83,-1514,15310
8269,hcmv-miR-UL148D,ENST00000488498.2,1.0,51,-8,97
8270,ebv-miR-BART19-5p,ENST00000658783.1,1.0,110,-105,3699
8271,hbv-miR-B2RC,ENST00000538654.6,0.0,141,-701,10765
8272,jcv-miR-J1-5p,ENST00000610148.5,0.0,158,-360,10439
8273,hcmv-miR-US22-5p,ENST00000674760.1,1.0,66,-68,1608
8274,hsv1-miR-H2-3p,ENST00000356020.2,1.0,3,-81,2178
8275,ebv-miR-BART15,ENST00000670353.1,0.0,96,-1115,11687
8276,hsv1-miR-H6-3p,ENST00000650318.1,1.0,8,-96,2822
8277,ebv-miR-BART1-5p,ENST00000589300.1,0.0,76,-1247,10430
8278,hsv2-miR-H6-3p,ENST00000430327.6,0.0,47,-1258,15134
8279,hsv1-miR-H2-3p,ENST00000434141.1,0.0,3,-312,17893
8280,hsv1-miR-H8-3p,ENST00000658000.1,1.0,12,-76,2047
8281,ebv-miR-BART18-5p,ENST00000337752.6,0.0,100,-138,10783
8282,hsv2-miR-H11-3p,ENST00000659749.1,1.0,34,-114,4472
8283,hbv-miR-B20-5p,ENST00000676093.1,1.0,143,-69,1693
8284,ebv-miR-BART22,ENST00000649565.1,1.0,115,-397,7566
8285,hbv-miR-B2-3p,ENST00000507461.2,1.0,145,-188,5833
8286,hsv1-miR-H6-3p,ENST00000645416.2,1.0,8,-50,1131
8287,hbv-miR-B26-5p,ENST00000643509.1,0.0,153,-1183,11176
8288,ebv-miR-BART3-3p,ENST00000660960.1,0.0,80,-709,17676
8289,hsv1-miR-H2-5p,ENST00000647681.1,1.0,2,-61,1318
8290,hsv2-miR-H24,ENST00000608253.2,0.0,41,-361,14038
8291,hsv2-miR-H23-5p,ENST00000468381.2,1.0,39,-101,3292
8292,hcmv-miR-US25-1-5p,ENST00000459662.5,1.0,54,-993,8758
8293,hcmv-miR-UL36-3p,ENST00000489542.6,0.0,61,-932,12534
8294,kshv-miR-K12-12-3p,ENST00000490765.4,1.0,140,-232,6829
8295,kshv-miR-K12-3-5p,ENST00000589406.1,1.0,130,-116,4619
8296,hsv1-miR-H3-3p,ENST00000649111.1,1.0,4,-40,670
8297,bkv-miR-B1-3p,ENST00000667108.1,0.0,157,-304,12482
8298,kshv-miR-K12-6-3p,ENST00000450199.1,0.0,126,-1375,15380
8299,hsv2-miR-H9-3p,ENST00000470726.7,0.0,32,-936,18811
8300,hsv2-miR-H4-3p,ENST00000623673.1,1.0,29,-133,4750
8301,kshv-miR-K12-10a-5p,ENST00000407797.6,1.0,133,-140,5077
8302,hbv-miR-B8-5p,ENST00000592897.1,1.0,149,-243,7070
8303,hsv1-miR-H2-3p,ENST00000375642.6,0.0,3,-185,13120
8304,hbv-miR-B20-3p,ENST00000447937.1,0.0,144,-1093,9863
8305,hcmv-miR-US25-2-3p,ENST00000408887.3,1.0,56,-65,1447
8306,hsv2-miR-H22,ENST00000602814.1,0.0,38,-1236,17047
8307,kshv-miR-K12-2-5p,ENST00000663437.1,1.0,120,-113,4433
8308,hsv1-miR-H16,ENST00000440903.1,1.0,19,-176,5654
8309,hcmv-miR-US25-1-5p,ENST00000483588.2,1.0,54,-840,8550
8310,hsv1-miR-H1-3p,ENST00000357168.6,0.0,22,-990,15525
8311,hbv-miR-B20-5p,ENST00000623772.1,1.0,143,-178,5732
8312,hsv2-miR-H25,ENST00000420776.1,1.0,42,-437,7752
8313,hcmv-miR-UL22A-3p,ENST00000629776.1,0.0,49,-1804,16954
8314,ebv-miR-BART9-3p,ENST00000521113.1,1.0,88,-29,376
8315,hcmv-miR-US25-1-5p,ENST00000332012.5,1.0,54,-1345,9110
8316,ebv-miR-BART19-3p,ENST00000623038.1,1.0,101,-405,7654
8317,hbv-miR-B26-5p,ENST00000667458.1,0.0,153,-1796,16733
8318,ebv-miR-BART11-5p,ENST00000643648.1,1.0,90,-42,776
8319,ebv-miR-BART5-5p,ENST00000655848.1,0.0,82,-1609,11936
8320,hcmv-miR-US5-2-3p,ENST00000628102.2,0.0,53,-670,13806
8321,kshv-miR-K12-9-3p,ENST00000565113.5,0.0,122,-164,16768
8322,hsv2-miR-H5,ENST00000357704.8,0.0,45,-1109,13531
8323,ebv-miR-BART19-3p,ENST00000656886.1,0.0,101,-1121,12468
8324,ebv-miR-BART22,ENST00000654137.1,1.0,115,-784,8398
8325,ebv-miR-BART20-5p,ENST00000557142.6,1.0,102,-216,6660
8326,hsv2-miR-H9-3p,ENST00000525436.1,0.0,32,-1019,18335
8327,hbv-miR-B21RC-5p,ENST00000665678.1,0.0,152,-1846,18697
8328,ebv-miR-BART21-5p,ENST00000667136.1,1.0,113,-108,3975
8329,ebv-miR-BART12,ENST00000629188.2,1.0,92,-615,8162
8330,hcmv-miR-UL112-3p,ENST00000658179.1,0.0,50,-1096,16460
8331,kshv-miR-K12-11-3p,ENST00000635379.1,1.0,118,-209,6509
8332,hcmv-miR-US29-3p,ENST00000625992.2,0.0,69,-382,10289
8333,hbv-miR-B20-3p,ENST00000664328.1,0.0,144,-813,11143
8334,hcmv-miR-US5-2-5p,ENST00000643509.1,0.0,64,-1183,17630
8335,hbv-miR-B2RC,ENST00000535846.1,1.0,141,-102,3441
8336,hsv2-miR-H24,ENST00000659175.1,1.0,41,-111,4203
8337,kshv-miR-K12-9-5p,ENST00000486517.5,1.0,121,-11,141
8338,hcmv-miR-US25-2-5p,ENST00000657543.1,0.0,55,-1297,16243
8339,hsv1-miR-H6-3p,ENST00000609009.6,0.0,8,-295,11576
8340,hcmv-miR-US4-5p,ENST00000663880.1,0.0,58,-444,16412
8341,hcmv-miR-UL22A-5p,ENST00000657408.1,0.0,48,-1604,18061
8342,ebv-miR-BART8-5p,ENST00000653498.1,0.0,86,-1123,17240
8343,hcmv-miR-US25-2-3p,ENST00000627630.2,0.0,56,-556,14626
8344,ebv-miR-BART13-5p,ENST00000668174.1,0.0,108,-950,10473
8345,hcmv-miR-US25-1-5p,ENST00000657408.1,1.0,54,-1604,9369
8346,hsv2-miR-H12,ENST00000618227.1,0.0,35,-1538,13926
8347,ebv-miR-BART7-3p,ENST00000423402.5,0.0,85,-614,11195
8348,hbv-miR-B2RC,ENST00000675285.1,1.0,141,-75,2034
8349,hbv-miR-B14RC-3p,ENST00000375670.1,0.0,154,-1243,12665
8350,ebv-miR-BART20-3p,ENST00000665180.1,1.0,103,-193,6042
8351,kshv-miR-K12-2-3p,ENST00000675716.1,1.0,136,-70,1746
8352,hcmv-miR-US25-2-3p,ENST00000653458.1,1.0,56,-203,6399
8353,kshv-miR-K12-8-3p,ENST00000653479.1,0.0,123,-786,18898
8354,ebv-miR-BART14-5p,ENST00000633349.1,0.0,94,-1139,17680
8355,hcmv-miR-UL112-3p,ENST00000444327.1,0.0,50,-466,15790
8356,ebv-miR-BART18-3p,ENST00000554360.5,0.0,109,-505,14083
8357,hbv-miR-B4,ENST00000507461.2,1.0,142,-188,5831
8358,ebv-miR-BART3-5p,ENST00000661785.1,1.0,79,-103,3491
8359,hcmv-miR-UL112-5p,ENST00000625518.2,0.0,63,-633,13015
8360,hsv1-miR-H6-5p,ENST00000655865.1,0.0,25,-1474,11354
8361,hsv1-miR-H1-5p,ENST00000485007.5,0.0,1,-927,13703
8362,hbv-miR-B7-5p,ENST00000647681.1,1.0,148,-61,1342
8363,hcmv-miR-US25-1-5p,ENST00000324988.3,1.0,54,-1281,9046
8364,ebv-miR-BART3-3p,ENST00000583687.1,0.0,80,-1808,16112
8365,ebv-miR-BART15,ENST00000555037.1,1.0,96,-516,8025
8366,ebv-miR-BART6-5p,ENST00000623100.2,1.0,83,-115,4563
8367,hcmv-miR-UL59,ENST00000400831.2,0.0,70,-1805,13520
8368,hcmv-miR-US22-5p,ENST00000468381.2,1.0,66,-101,3302
8369,ebv-miR-BART11-3p,ENST00000514573.5,0.0,91,-684,12146
8370,hcmv-miR-US25-1-5p,ENST00000609786.5,1.0,54,-1702,9467
8371,ebv-miR-BART11-3p,ENST00000250805.5,0.0,91,-1004,14532
8372,hbv-miR-B14RC-3p,ENST00000653606.1,0.0,154,-629,18992
8373,ebv-miR-BART16,ENST00000654228.1,1.0,97,-157,5300
8374,hsv1-miR-H7-5p,ENST00000505364.1,0.0,9,-1156,16326
8375,hcmv-miR-US25-1-5p,ENST00000340510.8,1.0,54,-1525,9290
8376,kshv-miR-K12-9-3p,ENST00000404210.5,1.0,122,-229,6815
8377,hcmv-miR-US22-3p,ENST00000408887.3,1.0,67,-65,1448
8378,hcmv-miR-US29-5p,ENST00000409178.5,1.0,68,-51,1207
8379,hsv2-miR-H5,ENST00000666506.1,1.0,45,-190,5893
8380,ebv-miR-BART22,ENST00000654005.1,1.0,115,-810,8450
8381,hsv2-miR-H23-5p,ENST00000669217.1,1.0,39,-156,5272
8382,hsv1-miR-H26,ENST00000630283.2,0.0,26,-607,12779
8383,hbv-miR-B2-3p,ENST00000674922.1,1.0,145,-72,1865
8384,hsv2-miR-H3,ENST00000624760.1,1.0,27,-238,6937
8385,ebv-miR-BART6-3p,ENST00000554129.1,0.0,84,-220,15794
8386,ebv-miR-BART18-3p,ENST00000653498.1,0.0,109,-1123,13499
8387,hcmv-miR-US29-5p,ENST00000497824.5,1.0,68,-7,87
8388,ebv-miR-BART10-5p,ENST00000663437.1,1.0,107,-113,4425
8389,hcmv-miR-US25-1-5p,ENST00000664219.1,1.0,54,-1402,9167
8390,ebv-miR-BART5-3p,ENST00000664942.1,0.0,112,-141,17635
8391,hcmv-miR-UL112-3p,ENST00000664754.1,0.0,50,-654,18944
8392,mcpv-miR-P1-3p,ENST00000556130.1,1.0,161,-208,6492
8393,ebv-miR-BART22,ENST00000649288.1,1.0,115,-82,2257
8394,ebv-miR-BART14-3p,ENST00000336600.6,1.0,95,-85,2437
8395,hcmv-miR-US5-2-5p,ENST00000646386.1,0.0,64,-1160,18113
8396,hcmv-miR-US25-1-5p,ENST00000484171.2,1.0,54,-401,7615
8397,bkv-miR-B1-5p,ENST00000654728.1,0.0,156,-1689,12615
8398,ebv-miR-BART7-3p,ENST00000655479.1,1.0,85,-200,6342
8399,ebv-miR-BHRF1-2-3p,ENST00000624760.1,1.0,74,-238,6950
8400,hbv-miR-B19-5p,ENST00000409178.5,1.0,151,-51,1235
8401,hiv1-miR-H1,ENST00000586465.5,1.0,163,-327,7316
8402,ebv-miR-BART2-5p,ENST00000620678.1,0.0,77,-59,13745
8403,hcmv-miR-US25-1-5p,ENST00000534991.3,1.0,54,-1144,8909
8404,kshv-miR-K12-1-3p,ENST00000657213.1,0.0,135,-1766,17369
8405,hcmv-miR-US25-1-5p,ENST00000509012.5,1.0,54,-1145,8910
8406,ebv-miR-BART19-5p,ENST00000454613.1,0.0,110,-341,16191
8407,ebv-miR-BART6-3p,ENST00000540508.1,1.0,84,-97,2948
8408,hcmv-miR-US25-1-5p,ENST00000651909.1,1.0,54,-1749,9514
8409,hcmv-miR-US25-1-5p,ENST00000513752.5,1.0,54,-1148,8913
8410,hcmv-miR-US5-1,ENST00000652813.1,0.0,52,-1434,18881
8411,ebv-miR-BART17-3p,ENST00000565493.2,0.0,99,-728,17819
8412,hsv2-miR-H7-3p,ENST00000589406.1,1.0,43,-116,4592
8413,jcv-miR-J1-5p,ENST00000650830.1,0.0,158,-1723,17452
8414,kshv-miR-K12-11-5p,ENST00000445461.7,0.0,134,-1551,18448
8415,hcmv-miR-US25-1-5p,ENST00000669638.1,1.0,54,-1730,9495
8416,hcmv-miR-UL112-3p,ENST00000661769.1,1.0,50,-155,5254
8417,hsv1-miR-H18,ENST00000464203.1,0.0,21,-21,19234
8418,ebv-miR-BART13-3p,ENST00000624760.1,1.0,93,-238,6955
8419,kshv-miR-K12-11-5p,ENST00000468381.2,1.0,134,-101,3347
8420,hsv1-miR-H1-3p,ENST00000495344.5,0.0,22,-1107,16510
8421,ebv-miR-BART22,ENST00000374016.5,1.0,115,-400,7608
8422,hcmv-miR-US25-1-5p,ENST00000491482.5,1.0,54,-933,8698
8423,hsv2-miR-H9-3p,ENST00000666348.1,0.0,32,-1655,13308
8424,kshv-miR-K12-2-5p,ENST00000639185.1,1.0,120,-775,8381
8425,hcmv-miR-UL69,ENST00000585330.6,0.0,71,-354,17348
8426,ebv-miR-BART17-5p,ENST00000647762.1,1.0,98,-175,5639
8427,kshv-miR-K12-12-5p,ENST00000672029.1,1.0,132,-846,8587
8428,hsv2-miR-H23-5p,ENST00000659175.1,1.0,39,-111,4202
8429,ebv-miR-BART4-3p,ENST00000674683.1,1.0,111,-73,1906
8430,kshv-miR-K12-9-5p,ENST00000539813.1,0.0,121,-1815,14863
8431,hcmv-miR-US22-3p,ENST00000648587.1,1.0,67,-83,2296
8432,hsv1-miR-H1-5p,ENST00000419952.6,0.0,1,-1549,11328
8433,hsv1-miR-H16,ENST00000667036.1,1.0,19,-28,354
8434,hbv-miR-B14RC-3p,ENST00000657015.1,1.0,154,-106,3813
8435,hbv-miR-B20-5p,ENST00000600002.5,0.0,143,-666,15345
8436,hcmv-miR-UL69,ENST00000667465.1,0.0,71,-1311,15660
8437,hsv1-miR-H6-3p,ENST00000409178.5,1.0,8,-51,1182
8438,hbv-miR-B8-3p,ENST00000676093.1,1.0,150,-69,1697
8439,hbv-miR-B8-3p,ENST00000664471.1,0.0,150,-148,18702
8440,kshv-miR-K12-3-5p,ENST00000665340.1,0.0,130,-1498,10550
8441,hsv2-miR-H7-5p,ENST00000662108.1,0.0,31,-442,15648
8442,ebv-miR-BART6-5p,ENST00000589406.1,1.0,83,-116,4603
8443,hbv-miR-B26-5p,ENST00000591173.5,0.0,153,-322,13267
8444,hbv-miR-B22-3p,ENST00000666762.1,1.0,155,-38,633
8445,hcmv-miR-US29-5p,ENST00000486517.5,1.0,68,-11,139
8446,ebv-miR-BART6-3p,ENST00000661785.1,1.0,84,-103,3494
8447,hbv-miR-B21RC-5p,ENST00000640437.1,0.0,152,-777,15088
8448,ebv-miR-BART14-3p,ENST00000439759.6,0.0,95,-963,11159
8449,ebv-miR-BART4-5p,ENST00000608486.5,0.0,81,-358,11913
8450,hsv2-miR-H9-3p,ENST00000671021.1,0.0,32,-805,15467
8451,hcmv-miR-US5-2-3p,ENST00000669536.1,1.0,53,-194,6071
8452,kshv-miR-K12-6-3p,ENST00000663776.1,0.0,126,-1591,14201
8453,hbv-miR-B21RC-5p,ENST00000628558.2,0.0,152,-326,18325
8454,hsv1-miR-H6-5p,ENST00000649288.1,1.0,25,-82,2237
8455,kshv-miR-K12-6-3p,ENST00000654228.1,1.0,126,-157,5303
8456,hsv2-miR-H7-5p,ENST00000667804.1,0.0,31,-1564,17041
8457,hsv2-miR-H7-5p,ENST00000645994.1,1.0,31,-49,1090
8458,ebv-miR-BART3-5p,ENST00000663530.1,1.0,79,-112,4310
8459,kshv-miR-K12-1-3p,ENST00000623100.2,1.0,135,-115,4575
8460,hsv2-miR-H5,ENST00000525653.1,1.0,45,-80,2166
8461,hsv1-miR-H3-3p,ENST00000431669.5,0.0,4,-1779,17340
8462,hbv-miR-B26-5p,ENST00000665960.1,0.0,153,-259,11954
8463,hcmv-miR-US33-5p,ENST00000668174.1,0.0,57,-950,12916
8464,hsv2-miR-H23-5p,ENST00000653970.1,0.0,39,-1377,15223
8465,ebv-miR-BART4-3p,ENST00000674760.1,1.0,111,-68,1621
8466,hsv2-miR-H12,ENST00000623052.1,1.0,35,-163,5333
8467,kshv-miR-K12-10a-5p,ENST00000665734.1,0.0,133,-1343,16312
8468,ebv-miR-BART10-3p,ENST00000654176.1,0.0,89,-1596,18545
8469,kshv-miR-K12-5-3p,ENST00000609839.2,0.0,127,-989,17545
8470,hbv-miR-B7-5p,ENST00000666506.1,1.0,148,-190,5924
8471,hcmv-miR-US4-5p,ENST00000665518.1,0.0,58,-1422,14156
8472,hsv1-miR-H8-3p,ENST00000655544.1,0.0,12,-1410,17619
8473,hbv-miR-B8-5p,ENST00000599146.5,0.0,149,-866,9928
8474,hsv1-miR-H12,ENST00000631988.1,0.0,14,-1665,13961
8475,hcmv-miR-US33-3p,ENST00000667136.1,1.0,62,-108,3937
8476,hsv1-miR-H15,ENST00000535689.6,0.0,18,-712,18901
8477,kshv-miR-K12-11-5p,ENST00000654263.1,1.0,134,-107,3893
8478,hiv1-miR-H1,ENST00000589406.1,1.0,163,-116,4629
8479,hcmv-miR-US5-2-3p,ENST00000665000.1,0.0,53,-153,14445
8480,kshv-miR-K12-7-3p,ENST00000556225.1,1.0,124,-510,7964
8481,kshv-miR-K12-11-3p,ENST00000568997.5,1.0,118,-848,8598
8482,kshv-miR-K12-8-5p,ENST00000359875.9,0.0,137,-78,17186
8483,hcmv-miR-US25-1-5p,ENST00000670094.1,1.0,54,-750,8334
8484,hiv1-miR-N367,ENST00000646232.1,1.0,162,-45,938
8485,hsv1-miR-H6-5p,ENST00000629719.2,0.0,25,-1442,17905
8486,kshv-miR-K12-11-5p,ENST00000667197.1,1.0,134,-195,6136
8487,ebv-miR-BART4-3p,ENST00000661546.1,0.0,111,-797,12736
8488,ebv-miR-BART17-3p,ENST00000660843.1,0.0,99,-1125,15265
8489,kshv-miR-K12-2-3p,ENST00000535846.1,1.0,136,-102,3439
8490,hsv1-miR-H1-3p,ENST00000667036.1,0.0,22,-28,14242
8491,ebv-miR-BART10-3p,ENST00000661360.1,0.0,89,-762,13117
8492,hsv1-miR-H1-3p,ENST00000658783.1,1.0,22,-105,3646
8493,ebv-miR-BART17-5p,ENST00000424684.2,0.0,98,-1543,10304
8494,hsv2-miR-H22,ENST00000414210.5,1.0,38,-421,7729
8495,hcmv-miR-UL112-3p,ENST00000593954.6,0.0,50,-487,14721
8496,hsv1-miR-H5-3p,ENST00000656642.1,0.0,7,-1547,13178
8497,ebv-miR-BART10-5p,ENST00000568310.1,1.0,107,-165,5472
8498,ebv-miR-BART10-3p,ENST00000435523.5,1.0,89,-533,8075
8499,ebv-miR-BART4-5p,ENST00000642872.1,0.0,81,-1187,10039
8500,hsv1-miR-H2-5p,ENST00000665830.1,0.0,2,-1327,9892
8501,hbv-miR-B14RC-3p,ENST00000554639.5,0.0,154,-1046,14190
8502,hcmv-miR-US25-1-5p,ENST00000670290.1,1.0,54,-1621,9386
8503,kshv-miR-K12-2-5p,ENST00000658783.1,1.0,120,-105,3705
8504,hsv1-miR-H4-5p,ENST00000653415.1,0.0,5,-1425,15285
8505,ebv-miR-BART14-5p,ENST00000413825.7,0.0,94,-489,17688
8506,ebv-miR-BART14-5p,ENST00000634962.1,0.0,94,-488,10409
8507,hsv1-miR-H13,ENST00000296270.1,0.0,15,-1812,12375
8508,ebv-miR-BART21-5p,ENST00000658223.1,1.0,113,-211,6552
8509,hsv1-miR-H2-3p,ENST00000644461.1,1.0,3,-44,848
8510,kshv-miR-K12-2-3p,ENST00000429901.2,0.0,136,-537,18257
8511,ebv-miR-BART22,ENST00000660958.1,0.0,115,-1729,18037
